ID,PT_LIST,SeqId,Target,TargetFullName,UniProt,ENTREZ_GENE_ID_LIST,EntrezGeneSymbol,SPOT_ID
SL004716,11.4979516,,,,,,,
SL016549,11.95967599,,,,,,,
SL005730,13.49592996,,,,,,,
SL005793,14.54629763,,,,,,,
SL016566,12.8753654,,,,,,,
SL010928,11.87605644,,,,,,,
SL016555,12.45697038,,,,,,,
SL016553,10.89792107,,,,,,,
SL011404,10.70450889,,,,,,,
SL011405,15.18853862,,,,,,,
SL016567,11.68969228,,,,,,,
SL007181,13.14644139,,,,,,,
SL010488,10.8688997,,,,,,,
SL014470,10.99060038,,,,,,,
SL003520,11.11679879,,,,,,,
SL005725,9.803969637,,,,,,,
SL003331,10.31458324,,,,,,,
SL014469,13.86719185,,,,,,,
SL016563,9.879889522,,,,,,,
SL000406,12.60774642,,,,,,,
SL004400,13.44657933,,,,,,,
SL000401,8.921840937,,,,,,,
SL000277,17.2279515,,,,,,,
SL000558,17.40986242,,,,,,,
SL007195,10.16729269,,,,,,,
SL003647,14.37858613,,,,,,,
SL004131,9.604738534,,,,,,,
SL004477,14.08394464,,,,,,,
SL003717,12.65825612,,,,,,,
SL008703,10.99003303,,,,,,,
SL006675,15.77025609,,,,,,,
SL011808,11.19764673,,,,,,,
SL000130,9.085339669,,,,,,,
SL006970,10.80509895,,,,,,,
SL004891,12.37983861,,,,,,,
SL004145,8.955649908,,,,,,,
SL000655,9.865114619,,,,,,,
SL004648,10.04042672,,,,,,,
SL003080,11.18963927,,,,,,,
SL014113,9.987406143,,,,,,,
SL008574,13.17804233,,,,,,,
SL002702,10.02097994,,,,,,,
SL010470,10.79075575,,,,,,,
SL007336,9.226653023,,,,,,,
SL004671,11.64925618,,,,,,,
SL016130,10.89018826,,,,,,,
SL003184,11.60209568,,,,,,,
SL004871,12.5634108,,,,,,,
SL007295,12.09143539,,,,,,,
SL004134,11.37063292,,,,,,,
SL003690,10.40407714,,,,,,,
SL003166,13.95334164,,,,,,,
SL010456,9.212131562,,,,,,,
SL011068,11.38898593,,,,,,,
SL000553,12.94425451,,,,,,,
SL000556,7.846744023,,,,,,,
SL016928,16.35365859,,,,,,,
SL010516,15.12716008,,,,,,,
SL010250,13.59239864,,,,,,,
SL010384,11.96470186,,,,,,,
SL010471,9.290710069,,,,,,,
SL009790,11.45815025,,,,,,,
!sample_table_end,,,,,,,,
^SAMPLE = GSM4525351,,,,,,,,
!Sample_title = s327,,,,,,,,
!Sample_geo_accession = GSM4525351,,,,,,,,
!Sample_status = Public on May 24 2021,,,,,,,,
!Sample_submission_date = May 08 2020,,,,,,,,
!Sample_last_update_date = Jan 20 2025,,,,,,,,
!Sample_type = protein,,,,,,,,
!Sample_channel_count = 1,,,,,,,,
!Sample_source_name_ch1 = maternal plasma,,,,,,,,
!Sample_organism_ch1 = Homo sapiens,,,,,,,,
!Sample_taxid_ch1 = 9606,,,,,,,,
!Sample_characteristics_ch1 = tissue: maternal plasma,,,,,,,,
!Sample_characteristics_ch1 = gestational age: 18.6,,,,,,,,
!Sample_characteristics_ch1 = gadelivery: 34.9,,,,,,,,
!Sample_characteristics_ch1 = group: sPTD,,,,,,,,
!Sample_characteristics_ch1 = diagnosisga: 32.4,,,,,,,,
!Sample_characteristics_ch1 = individual: 17986,,,,,,,,
!Sample_treatment_protocol_ch1 = None,,,,,,,,
!Sample_growth_protocol_ch1 = None,,,,,,,,
!Sample_molecule_ch1 = protein,,,,,,,,
!Sample_extract_protocol_ch1 = None,,,,,,,,
!Sample_label_ch1 = Cyanine-3,,,,,,,,
"!Sample_label_protocol_ch1 = The serum samples were diluted and then incubated with the respective SOMAmer mixes pre-immobilized onto streptavidin-coated beads. The beads were washed in order to remove all non-specifically bound proteins and other matrix constituents. Proteins that remained specifically bound to their cognate SOMAmer reagents were tagged using an NHS-biotin reagent. After the labeling reaction, the beads were exposed to an anionic competitor solution that prevents non-specific interactions from reforming after disruption. Using this approach, pure cognate-SOMAmer complexes and unbound (free) SOMAmer reagents are released from the streptavidin beads using ultraviolet light that cleaves the photo-cleavable linker used to quantitate protein. The photo-cleavage eluate, which contains all SOMAmer reagents (some bound to a biotin-labeled protein and some free), was separated from the beads and then incubated with a second streptavidin-coated bead that binds the biotin-labeled proteins and the biotin-labeled protein-SOMAmer complexes. The free SOMAmer reagents were then removed during subsequent washing steps. In the final elution step, protein-bound SOMAmer reagents were released from their cognate proteins using denaturing conditions.",,,,,,,,
!Sample_hyb_protocol = These SOMAmer reagents were then quantified by hybridization to custom DNA microarrays.,,,,,,,,
"!Sample_scan_protocol = The Cyanine-3 signal from the SOMAmer reagent was detected on microarrays. More details on all protocols are described in Gold L, et al. PLoS One. 2010;5(12):e15004 and Davies DR, et al. Proc Natl Acad Sci U S A. 2012;109(49):19971-6.",,,,,,,,
"!Sample_data_processing = The raw protein abundance data consisted of relative fluorescence units obtained from scanning the microarrays with a laser scanner. A sample-by-sample adjustment of the overall signal within a single plate (85 samples processed per plate/run) was performed in three steps: Hybridization Control Normalization, Median Signal Normalization, and Calibration, using the manufacturer’s protocol. Outlier protein abundance values above 2 × the 98th percentile of all samples, were replaced with 2 × the 98th percentile of all samples (data thresholding).",,,,,,,,
!Sample_platform_id = GPL28509,,,,,,,,
"!Sample_contact_name = Adi,,Tarca",,,,,,,,
!Sample_contact_email = atarca@med.wayne.edu,,,,,,,,
!Sample_contact_phone = 3135775305,,,,,,,,
!Sample_contact_institute = Wayne State University,,,,,,,,
"!Sample_contact_address = 3990 John R. St, 4 Brush South",,,,,,,,
!Sample_contact_city = Detroit,,,,,,,,
!Sample_contact_state = MI,,,,,,,,
!Sample_contact_zip/postal_code = 48201,,,,,,,,
!Sample_contact_country = USA,,,,,,,,
!Sample_supplementary_file = NONE,,,,,,,,
!Sample_series_id = GSE150167,,,,,,,,
!Sample_data_row_count = 1125,,,,,,,,
#ID_REF = ,,,,,,,,
#VALUE = Log2 RFU (relative fluorescence units),,,,,,,,
!sample_table_begin,,,,,,,,
ID_REF,VALUE,,,,,,,
SL000318,12.82426268,,,,,,,
SL002662,11.0054842,,,,,,,
SL003168,10.28875075,,,,,,,
SL000403,15.86702047,,,,,,,
SL000591,8.71183902,,,,,,,
SL000053,9.262799573,,,,,,,
SL004332,7.859845344,,,,,,,
SL000592,9.512740463,,,,,,,
SL000584,11.51328347,,,,,,,
SL003322,12.52297378,,,,,,,
SL000319,13.23713525,,,,,,,
SL000276,12.72419407,,,,,,,
SL003951,9.959857076,,,,,,,
SL003060,13.05936136,,,,,,,
SL000324,13.22303634,,,,,,,
SL000345,11.71390198,,,,,,,
SL004016,13.95997477,,,,,,,
SL004333,8.21042783,,,,,,,
SL004342,11.19420281,,,,,,,
SL004066,9.424796149,,,,,,,
SL004182,8.762880293,,,,,,,
SL001716,10.49495556,,,,,,,
SL000133,9.810732282,,,,,,,
SL000573,15.30415521,,,,,,,
SL004010,14.55266309,,,,,,,
SL003043,10.55036202,,,,,,,
SL004365,8.485426827,,,,,,,
SL004643,11.19013332,,,,,,,
SL000055,15.22089597,,,,,,,
SL004144,10.96058121,,,,,,,
SL004142,12.25523516,,,,,,,
SL004143,12.37316423,,,,,,,
SL003193,12.9535599,,,,,,,
SL000563,15.24734531,,,,,,,
SL003280,12.64739097,,,,,,,
SL002539,13.56238554,,,,,,,
SL000300,8.880501871,,,,,,,
SL003328,15.73362444,,,,,,,
SL000466,14.5964402,,,,,,,
SL000045,11.96823478,,,,,,,
SL000498,14.74358271,,,,,,,
SL000038,9.166665239,,,,,,,
SL000527,14.96433635,,,,,,,
SL001796,14.19719365,,,,,,,
SL000546,14.71894486,,,,,,,
SL006114,10.37525669,,,,,,,
SL000002,13.88514344,,,,,,,
SL004126,8.647818156,,,,,,,
SL003735,10.80920541,,,,,,,
SL001996,11.83494502,,,,,,,
SL003738,10.56424478,,,,,,,
SL004180,10.12683351,,,,,,,
SL004692,9.634084983,,,,,,,
SL001777,11.31310978,,,,,,,
SL004136,9.983991141,,,,,,,
SL004759,12.15785217,,,,,,,
SL004140,10.74827672,,,,,,,
SL004141,13.45262735,,,,,,,
SL000009,10.09645162,,,,,,,
SL002519,9.73386272,,,,,,,
SL003803,7.978996396,,,,,,,
SL001890,9.479780264,,,,,,,
SL003872,13.19172241,,,,,,,
SL004751,10.07628117,,,,,,,
SL004697,7.489446599,,,,,,,
SL004698,11.98359932,,,,,,,
SL017612,16.01946042,,,,,,,
SL004588,14.72289823,,,,,,,
SL004147,10.85868041,,,,,,,
SL004148,10.08799315,,,,,,,
SL004149,11.70813549,,,,,,,
SL003307,12.18223915,,,,,,,
SL004646,10.56843119,,,,,,,
SL000509,12.33396594,,,,,,,
SL004579,13.70909459,,,,,,,
SL004153,9.828295188,,,,,,,
SL004637,9.425425735,,,,,,,
SL004760,12.40082608,,,,,,,
SL004183,15.54043382,,,,,,,
SL000551,15.07681977,,,,,,,
SL000557,10.63870741,,,,,,,
SL003648,14.95523215,,,,,,,
SL003178,10.0231999,,,,,,,
SL002506,12.60286122,,,,,,,
SL004230,10.42290574,,,,,,,
SL001992,10.21613956,,,,,,,
SL004639,11.71450312,,,,,,,
SL004672,11.62099871,,,,,,,
SL004081,11.32800166,,,,,,,
SL000337,15.95549326,,,,,,,
SL000383,9.975991228,,,,,,,
SL005155,9.442736197,,,,,,,
SL002644,14.92933701,,,,,,,
SL000441,10.39724679,,,,,,,
SL000450,13.19507995,,,,,,,
SL000456,13.02176078,,,,,,,
SL004676,11.80142545,,,,,,,
SL005172,10.10026811,,,,,,,
SL001947,12.11439305,,,,,,,
SL002528,11.28453495,,,,,,,
SL000530,11.37204883,,,,,,,
SL001721,10.18784691,,,,,,,
SL004685,8.889656058,,,,,,,
SL003041,15.6649361,,,,,,,
SL000049,11.34612586,,,,,,,
SL004364,10.16490693,,,,,,,
SL003197,10.64835758,,,,,,,
SL000590,16.36144523,,,,,,,
SL004326,10.86108691,,,,,,,
SL005153,12.39660478,,,,,,,
SL003334,11.94569987,,,,,,,
SL005159,8.619486376,,,,,,,
SL004591,10.80372753,,,,,,,
SL005178,11.74563231,,,,,,,
SL000497,10.59273733,,,,,,,
SL005199,9.230981112,,,,,,,
SL000528,11.3369528,,,,,,,
SL005235,7.5360529,,,,,,,
SL005206,8.150762744,,,,,,,
SL004683,10.74011804,,,,,,,
SL005236,10.26760602,,,,,,,
SL005217,12.84801647,,,,,,,
SL005218,9.969242604,,,,,,,
SL005220,8.372429792,,,,,,,
SL005226,10.37525669,,,,,,,
SL005229,9.621868725,,,,,,,
SL001938,12.86644826,,,,,,,
SL000019,14.16380689,,,,,,,
SL004589,9.41974955,,,,,,,
SL004329,10.24946904,,,,,,,
SL000309,15.17605624,,,,,,,
SL000312,16.05648743,,,,,,,
SL003220,17.03121981,,,,,,,
SL004752,9.80928581,,,,,,,
SL004336,9.635173947,,,,,,,
SL004337,11.68829403,,,,,,,
SL004338,9.131342539,,,,,,,
SL003849,8.645298164,,,,,,,
SL004345,9.632449995,,,,,,,
SL000440,10.76321237,,,,,,,
SL000445,9.309931032,,,,,,,
SL003176,11.55779873,,,,,,,
SL000462,13.20774647,,,,,,,
SL001717,7.648177796,,,,,,,
SL000474,10.87305955,,,,,,,
SL004352,9.393819448,,,,,,,
SL004347,10.6034409,,,,,,,
SL000496,15.47784679,,,,,,,
SL004356,9.054468656,,,,,,,
SL004355,11.20010165,,,,,,,
SL000515,9.895120819,,,,,,,
SL000524,9.646198666,,,,,,,
SL000525,9.080551077,,,,,,,
SL003191,12.02565867,,,,,,,
SL000581,11.14542272,,,,,,,
SL002077,16.51416388,,,,,,,
SL000424,17.1845887,,,,,,,
SL000020,13.79226159,,,,,,,
SL004415,10.02278392,,,,,,,
SL004128,8.793440743,,,,,,,
SL004625,10.88409418,,,,,,,
SL001995,10.12399203,,,,,,,
SL006924,10.87559578,,,,,,,
SL001902,11.07146236,,,,,,,
SL002081,12.7509163,,,,,,,
SL004726,11.14102144,,,,,,,
SL004704,11.78871833,,,,,,,
SL004644,11.5863707,,,,,,,
SL000427,12.80832069,,,,,,,
SL004645,13.22916429,,,,,,,
SL006915,11.00133782,,,,,,,
SL002763,10.52258153,,,,,,,
SL003800,9.475936042,,,,,,,
SL003915,11.13916761,,,,,,,
SL004301,8.093813673,,,,,,,
SL000695,10.74844446,,,,,,,
SL000134,14.69581552,,,,,,,
SL003332,9.757223311,,,,,,,
SL004649,8.750539513,,,,,,,
SL004650,11.96675778,,,,,,,
SL003177,10.47866852,,,,,,,
SL001897,11.51002236,,,,,,,
SL003199,14.32647864,,,,,,,
SL000605,14.7636844,,,,,,,
SL004652,11.4395712,,,,,,,
SL004768,12.01962547,,,,,,,
SL008008,11.51471405,,,,,,,
SL000320,14.40961634,,,,,,,
SL006911,11.25219234,,,,,,,
SL000409,14.94271151,,,,,,,
SL006914,7.209453366,,,,,,,
SL004725,9.23935985,,,,,,,
SL004723,11.69809691,,,,,,,
SL004718,8.968954728,,,,,,,
SL003793,9.087462841,,,,,,,
SL004724,11.1226986,,,,,,,
SL000554,10.05907401,,,,,,,
SL004009,14.91465608,,,,,,,
SL006922,11.61806426,,,,,,,
SL006923,9.937520951,,,,,,,
SL004305,9.62040313,,,,,,,
SL004306,11.24061247,,,,,,,
SL006372,12.14799984,,,,,,,
SL000248,17.66865581,,,,,,,
SL000323,11.35546122,,,,,,,
SL002783,9.740455397,,,,,,,
SL003303,14.45476838,,,,,,,
SL004330,10.62689538,,,,,,,
SL003329,13.25143803,,,,,,,
SL000480,8.723831566,,,,,,,
SL002621,13.79171234,,,,,,,
SL003302,11.21983404,,,,,,,
SL000131,7.651051691,,,,,,,
SL002541,9.901319466,,,,,,,
SL000006,11.84560766,,,,,,,
SL004668,16.1564505,,,,,,,
SL004669,15.54391088,,,,,,,
SL004670,10.46515823,,,,,,,
SL000396,10.92711127,,,,,,,
SL000398,15.76645644,,,,,,,
SL005156,9.915132449,,,,,,,
SL000007,9.538188932,,,,,,,
SL003327,10.04042672,,,,,,,
SL005168,10.8493269,,,,,,,
SL004067,11.10053094,,,,,,,
SL005171,12.00091548,,,,,,,
SL000047,11.333938,,,,,,,
SL000506,9.185866545,,,,,,,
SL000526,10.95659396,,,,,,,
SL003542,11.60682158,,,,,,,
SL003192,16.91641133,,,,,,,
SL000048,11.30725774,,,,,,,
SL002561,9.390598906,,,,,,,
SL004362,10.59423128,,,,,,,
SL001720,13.40130621,,,,,,,
SL004686,10.7748694,,,,,,,
SL004851,10.72280753,,,,,,,
SL000136,12.16390121,,,,,,,
SL004078,9.479173962,,,,,,,
SL000668,13.71721587,,,,,,,
SL004855,9.098558518,,,,,,,
SL002655,10.96693798,,,,,,,
SL004856,12.43277676,,,,,,,
SL004872,10.27204652,,,,,,,
SL003169,11.2904221,,,,,,,
SL005160,11.74643034,,,,,,,
SL005165,9.563768278,,,,,,,
SL003173,12.87465482,,,,,,,
SL017610,11.61911951,,,,,,,
SL005256,9.934428041,,,,,,,
SL005170,11.95041009,,,,,,,
SL001802,10.81914125,,,,,,,
SL001997,13.12772032,,,,,,,
SL004850,9.754386479,,,,,,,
SL004861,8.930145948,,,,,,,
SL004875,10.02306125,,,,,,,
SL005193,12.65582138,,,,,,,
SL005194,12.67211591,,,,,,,
SL005196,10.88577262,,,,,,,
SL004516,13.60616228,,,,,,,
SL005205,9.522973781,,,,,,,
SL004862,12.73015167,,,,,,,
SL004939,11.93033078,,,,,,,
SL005219,8.456970381,,,,,,,
SL005059,14.72656942,,,,,,,
SL004687,8.707359132,,,,,,,
SL000384,8.829088444,,,,,,,
SL000250,11.64453229,,,,,,,
SL000004,10.50233458,,,,,,,
SL000338,13.18894422,,,,,,,
SL003301,15.48056303,,,,,,,
SL005157,10.77206709,,,,,,,
SL005158,15.8484958,,,,,,,
SL000420,10.49924796,,,,,,,
SL000428,6.244125943,,,,,,,
SL005164,10.38435206,,,,,,,
SL004271,9.140829771,,,,,,,
SL004354,12.47093844,,,,,,,
SL001795,13.36999259,,,,,,,
SL003326,12.40508827,,,,,,,
SL000519,10.5674808,,,,,,,
SL008416,11.79948401,,,,,,,
SL000164,10.67798385,,,,,,,
SL000532,14.8515197,,,,,,,
SL003323,11.14433959,,,,,,,
SL002704,10.11634396,,,,,,,
SL004260,10.81482276,,,,,,,
SL000603,13.3584589,,,,,,,
SL000017,14.66379157,,,,,,,
SL000633,9.549784668,,,,,,,
SL004343,9.908392621,,,,,,,
SL000437,14.72001976,,,,,,,
SL003308,8.659282393,,,,,,,
SL005204,10.4934552,,,,,,,
SL004689,12.90369359,,,,,,,
SL004327,10.68317008,,,,,,,
SL000325,16.48656323,,,,,,,
SL000343,10.63825489,,,,,,,
SL004339,9.730979533,,,,,,,
SL003744,13.45039937,,,,,,,
SL005234,10.63535536,,,,,,,
SL000468,11.16791987,,,,,,,
SL000478,12.82127573,,,,,,,
SL001718,10.23601419,,,,,,,
SL002508,13.93753934,,,,,,,
SL003309,15.60731008,,,,,,,
SL003324,12.85315358,,,,,,,
SL002640,11.57799522,,,,,,,
SL005152,12.09143539,,,,,,,
SL005227,9.748863715,,,,,,,
SL005228,9.138783757,,,,,,,
SL005233,10.24531501,,,,,,,
SL004771,11.33650656,,,,,,,
SL004750,9.880195729,,,,,,,
SL006918,14.24289125,,,,,,,
SL003733,11.89584032,,,,,,,
SL004486,10.19081237,,,,,,,
SL002524,8.873136469,,,,,,,
SL003305,12.09529811,,,,,,,
SL001800,13.57711013,,,,,,,
SL005215,11.882452,,,,,,,
SL004626,8.695576306,,,,,,,
SL010368,11.78765774,,,,,,,
SL007261,13.4570217,,,,,,,
SL004469,15.39637734,,,,,,,
SL008956,12.86546264,,,,,,,
SL008611,14.29387394,,,,,,,
SL008421,9.955359305,,,,,,,
SL006610,12.62892393,,,,,,,
SL010369,11.07059058,,,,,,,
SL007280,10.95441444,,,,,,,
SL009213,14.05821163,,,,,,,
SL000344,10.52923532,,,,,,,
SL004673,9.814422247,,,,,,,
SL010371,11.67754348,,,,,,,
SL000358,10.93538608,,,,,,,
SL002525,11.33365853,,,,,,,
SL007284,8.404290064,,,,,,,
SL010372,8.6231499,,,,,,,
SL000658,10.31876874,,,,,,,
SL012783,10.82336724,,,,,,,
SL002695,11.04882741,,,,,,,
SL008759,14.12454139,,,,,,,
SL000678,10.59637614,,,,,,,
SL008023,10.62488682,,,,,,,
SL007122,11.61526179,,,,,,,
SL008639,12.81261855,,,,,,,
SL003916,12.18468942,,,,,,,
SL003918,10.85953479,,,,,,,
SL003863,7.636624621,,,,,,,
SL010393,11.29909351,,,,,,,
SL007100,13.44909705,,,,,,,
SL008904,9.923178899,,,,,,,
SL006992,10.28944258,,,,,,,
SL005437,9.022645228,,,,,,,
SL010374,9.987121868,,,,,,,
SL010375,13.19016419,,,,,,,
SL000640,12.46615295,,,,,,,
SL006397,9.495255445,,,,,,,
SL005797,13.41345604,,,,,,,
SL004457,12.37321862,,,,,,,
SL000158,12.60823172,,,,,,,
SL010378,12.77612456,,,,,,,
SL003770,11.79612075,,,,,,,
SL010379,10.30959004,,,,,,,
SL004118,12.44050585,,,,,,,
SL010390,10.81370104,,,,,,,
SL010391,12.06315911,,,,,,,
SL004661,9.589651147,,,,,,,
SL006803,8.991805255,,,,,,,
SL006544,13.83689852,,,,,,,
SL007804,11.88596323,,,,,,,
SL000310,12.41621696,,,,,,,
SL010449,10.47451716,,,,,,,
SL008773,12.57341051,,,,,,,
SL002706,11.99820256,,,,,,,
SL010450,9.511752654,,,,,,,
SL006108,12.34457332,,,,,,,
SL010451,11.55262107,,,,,,,
SL008623,11.18963927,,,,,,,
SL010454,12.38556585,,,,,,,
SL010455,9.629902992,,,,,,,
SL007049,10.76013776,,,,,,,
SL004438,11.78945213,,,,,,,
SL010457,9.408966552,,,,,,,
SL017613,12.00730765,,,,,,,
SL008609,10.23014056,,,,,,,
SL010461,10.20114373,,,,,,,
SL006542,11.20524343,,,,,,,
SL004858,10.28840471,,,,,,,
SL010463,10.76304634,,,,,,,
SL004466,13.48041156,,,,,,,
SL004860,12.59893646,,,,,,,
SL005087,14.67322073,,,,,,,
SL007385,9.571752644,,,,,,,
SL010464,13.1484448,,,,,,,
SL004610,11.34151882,,,,,,,
SL007674,11.40647077,,,,,,,
SL010465,13.68585476,,,,,,,
SL004805,11.76855653,,,,,,,
SL007673,12.30455097,,,,,,,
SL004515,10.61664073,,,,,,,
SL010468,10.92466407,,,,,,,
SL010469,13.28687537,,,,,,,
SL001998,14.3818606,,,,,,,
SL007206,13.86724012,,,,,,,
SL007207,9.425215903,,,,,,,
SL006892,11.09050944,,,,,,,
SL005574,12.37430595,,,,,,,
SL000272,16.18951573,,,,,,,
SL010520,12.02780235,,,,,,,
SL002792,13.48512489,,,,,,,
SL003994,12.98472107,,,,,,,
SL010491,9.581388911,,,,,,,
SL010492,10.48371503,,,,,,,
SL010288,12.33527869,,,,,,,
SL004868,10.93494399,,,,,,,
SL010495,10.16704174,,,,,,,
SL010496,11.36714169,,,,,,,
SL010522,13.3122732,,,,,,,
SL003726,8.613236955,,,,,,,
SL010610,10.10878579,,,,,,,
SL009400,11.64331508,,,,,,,
SL004781,13.55937709,,,,,,,
SL006910,12.48809118,,,,,,,
SL010612,13.58383495,,,,,,,
SL006550,14.21475927,,,,,,,
SL006777,14.50710087,,,,,,,
SL004654,10.83944002,,,,,,,
SL010499,8.532161085,,,,,,,
SL010613,11.13519624,,,,,,,
SL000064,9.526107947,,,,,,,
SL007228,13.70887911,,,,,,,
SL010500,14.19692481,,,,,,,
SL010508,11.02146585,,,,,,,
SL010510,9.613973587,,,,,,,
SL000550,14.87344892,,,,,,,
SL010512,9.57799522,,,,,,,
SL007250,10.90305334,,,,,,,
SL017614,12.76092781,,,,,,,
SL005258,9.482001193,,,,,,,
SL000565,10.96050881,,,,,,,
SL010616,13.42958981,,,,,,,
SL007560,12.31027195,,,,,,,
SL007747,10.79701298,,,,,,,
SL005261,10.40620501,,,,,,,
SL010617,11.83451055,,,,,,,
SL010619,8.493455201,,,,,,,
SL010529,14.22415999,,,,,,,
SL000104,10.9822806,,,,,,,
SL003703,10.83967621,,,,,,,
SL006374,10.11907081,,,,,,,
SL004660,10.13903967,,,,,,,
SL010521,13.9384218,,,,,,,
SL010490,11.9024128,,,,,,,
SL010493,11.91345044,,,,,,,
SL004869,12.24949867,,,,,,,
SL004635,11.03987864,,,,,,,
SL010494,11.42867422,,,,,,,
SL005250,11.01290383,,,,,,,
SL007324,9.498649788,,,,,,,
SL004137,14.34964061,,,,,,,
SL010498,7.530601415,,,,,,,
SL010349,12.39946486,,,,,,,
SL010348,17.09383224,,,,,,,
SL004636,12.87361713,,,,,,,
SL009324,13.46522201,,,,,,,
SL004298,10.90516133,,,,,,,
SL017188,14.58912443,,,,,,,
SL010523,10.11335149,,,,,,,
SL004151,11.68115055,,,,,,,
SL004152,13.34117131,,,,,,,
SL000039,10.13198554,,,,,,,
SL004125,12.5852912,,,,,,,
SL004876,15.53693015,,,,,,,
SL001797,11.6953153,,,,,,,
SL006916,9.17990909,,,,,,,
SL006917,12.21064091,,,,,,,
SL005084,11.37981154,,,,,,,
SL004155,12.58770721,,,,,,,
SL009089,10.99901345,,,,,,,
SL010513,12.43681563,,,,,,,
SL010515,11.18834158,,,,,,,
SL001945,14.89936636,,,,,,,
SL010517,10.89625671,,,,,,,
SL000582,9.476948673,,,,,,,
SL005224,8.121015401,,,,,,,
SL002705,10.52130598,,,,,,,
SL005225,11.55612282,,,,,,,
SL006480,9.649974651,,,,,,,
SL008122,12.10141765,,,,,,,
SL011073,12.82115612,,,,,,,
SL000271,14.0586598,,,,,,,
SL000283,10.38812495,,,,,,,
SL000299,7.762215916,,,,,,,
SL003167,13.7100961,,,,,,,
SL000342,14.02526936,,,,,,,
SL004331,8.844548856,,,,,,,
SL000408,11.23900176,,,,,,,
SL004335,8.688250309,,,,,,,
SL003172,11.38984641,,,,,,,
SL002075,8.296457407,,,,,,,
SL001713,9.319672121,,,,,,,
SL004350,7.384567923,,,,,,,
SL003179,9.410027279,,,,,,,
SL004536,8.059074015,,,,,,,
SL000507,7.38024459,,,,,,,
SL000508,11.39081383,,,,,,,
SL003187,10.55995061,,,,,,,
SL003190,12.58719151,,,,,,,
SL004008,13.02878668,,,,,,,
SL004712,11.80073815,,,,,,,
SL004015,14.65653659,,,,,,,
SL003196,10.01680829,,,,,,,
SL000089,9.73437092,,,,,,,
SL000589,10.68281906,,,,,,,
SL000615,9.490449794,,,,,,,
SL003862,11.04869121,,,,,,,
SL004367,14.73369328,,,,,,,
SL009216,8.208965886,,,,,,,
SL004258,10.65874704,,,,,,,
SL000249,9.657675729,,,,,,,
SL000251,11.54718374,,,,,,,
SL005392,10.32102613,,,,,,,
SL009341,13.80355601,,,,,,,
SL007056,12.08301387,,,,,,,
SL000311,13.25620869,,,,,,,
SL004865,10.79628301,,,,,,,
SL010489,12.23412884,,,,,,,
SL003711,13.6769708,,,,,,,
SL007121,8.444600814,,,,,,,
SL006029,10.16616308,,,,,,,
SL008936,13.65042352,,,,,,,
SL007640,10.88866716,,,,,,,
SL006694,14.46132596,,,,,,,
SL011049,12.70990231,,,,,,,
SL004120,12.09793336,,,,,,,
SL009412,11.96405201,,,,,,,
SL008916,11.98195965,,,,,,,
SL004060,13.25188179,,,,,,,
SL004845,14.57021742,,,,,,,
SL010462,13.44520888,,,,,,,
SL008504,11.27437815,,,,,,,
SL006512,12.08716446,,,,,,,
SL007806,10.30708694,,,,,,,
SL008909,12.65555308,,,,,,,
SL007059,12.99277905,,,,,,,
SL011069,13.30778426,,,,,,,
SL010376,10.50153867,,,,,,,
SL010501,10.77832358,,,,,,,
SL006805,12.77206709,,,,,,,
SL004804,10.77889848,,,,,,,
SL008193,12.35353282,,,,,,,
SL005491,11.85926299,,,,,,,
SL010530,11.08507405,,,,,,,
SL007327,12.89727825,,,,,,,
SL005263,10.12838105,,,,,,,
SL000566,10.48984796,,,,,,,
SL008588,13.12533274,,,,,,,
SL010381,12.63406229,,,,,,,
SL010518,12.11572646,,,,,,,
SL018625,11.97276444,,,,,,,
SL003201,13.53405966,,,,,,,
SL007531,9.788392079,,,,,,,
SL004864,9.822889447,,,,,,,
SL004720,13.71669087,,,,,,,
SL007471,11.03280339,,,,,,,
SL006830,10.44304713,,,,,,,
SL003679,15.2187562,,,,,,,
SL003919,13.82891991,,,,,,,
SL004580,10.33505532,,,,,,,
SL010466,10.31424335,,,,,,,
SL000467,14.23568518,,,,,,,
SL000254,13.04500877,,,,,,,
SL000252,14.82866708,,,,,,,
SL000617,12.66486945,,,,,,,
SL000268,14.53463117,,,,,,,
SL000382,10.37264744,,,,,,,
SL000458,9.14542272,,,,,,,
SL000076,11.07688239,,,,,,,
SL002517,10.23014056,,,,,,,
SL000306,9.317864798,,,,,,,
SL003970,8.888743249,,,,,,,
SL011509,11.02396222,,,,,,,
SL000570,8.192785959,,,,,,,
SL011510,11.0359675,,,,,,,
SL011448,8.763212367,,,,,,,
SL003993,11.28389863,,,,,,,
SL000346,11.65575431,,,,,,,
SL002684,12.63492447,,,,,,,
SL000542,13.64857105,,,,,,,
SL000481,13.14036647,,,,,,,
SL000645,12.20728892,,,,,,,
SL003974,10.11139653,,,,,,,
SL000027,12.64698615,,,,,,,
SL004304,9.518259729,,,,,,,
SL003200,11.3201236,,,,,,,
SL004642,9.427522371,,,,,,,
SL007642,13.81797294,,,,,,,
SL000638,11.2062818,,,,,,,
SL005508,11.83391788,,,,,,,
SL004867,12.13506795,,,,,,,
SL000377,10.32676653,,,,,,,
SL007888,7.996049728,,,,,,,
SL008382,11.78119576,,,,,,,
SL007403,9.057450272,,,,,,,
SL010458,9.719731057,,,,,,,
SL004844,10.33918193,,,,,,,
SL007651,9.315149562,,,,,,,
