,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
Endoglin,0.052380307498991224,-0.027133898516658633,-0.02201962359931284,-0.001803442327707011,0.01742036287122965,-0.022260290130186947,0.020129287200050507,0.020770581239485494,-0.054735375285357594,-0.017455443836691484,-0.05066721301624127,-0.02907559405152339,-0.02480942840486807,0.001500588721842169,-0.011704895610982447,0.024403368234195106,-0.017189613893846597,0.03133358229295843,-0.015466858678935207,-0.022158269003512802
Endostatin,-0.011670346619315437,-0.023719228494767475,-0.0008421826705164692,0.010206817679734926,-0.004067532608808371,0.0003569385769468564,0.01095774830937008,-0.032328239090885315,-0.05517519486171153,0.06344505084227345,-0.013510990767275457,-0.09358308481375996,-0.018260764317119066,-0.0071028929154319295,0.04710697620191075,0.03014341061651082,0.010627193588236057,-0.02942227480856296,-0.015191176154424725,-0.0061265110791083755
Endothelin-converting enzyme 1,-0.03669686716903791,-0.0318947562598422,0.07198187087285302,-0.04163298324374082,-0.00365983605088629,0.004587139913959552,-0.002092464987264542,0.0016443795853422313,0.0039286066080347366,-0.03047160208481641,-0.013495617304835386,-0.027875922906791716,-0.010638758601546963,0.019387090049887565,0.008690691356601494,-0.00845275671683477,0.004263284828990361,0.0009948368195687343,0.013818323518155916,-0.0148856947889479
Enterokinase,0.013421010740657184,-0.020669592412938188,0.003358636985262522,0.00973195810188992,-0.015742665426154146,0.03762081838992484,0.045482089790578516,0.020998911559143126,-0.04092217359432405,-0.006236090138500043,0.027066319035351675,0.011816688208341603,0.0017164307635429614,0.029932559940990817,-0.0008039225290243997,0.01825977417547181,0.02486214555880925,-0.043256196064346726,0.009164822379287063,0.021873411210877356
Eotaxin,-0.007057092645299849,-0.021625143600451098,-0.0019607931875591823,0.00944330119686751,0.05184463683400385,-0.035986839815123295,0.0406969798790117,-0.02496777570503502,0.04933030795311959,0.02939434882134305,-0.03738400574917473,-0.03785635493575149,-0.03849415618335602,-0.030356498064036654,-0.02409112175606425,0.009977909520565624,-0.059477477888610894,0.01203867564890793,0.0149726433865262,-0.054464854723058696
Eotaxin-2,-0.017958404533384285,-0.03850081045620173,0.01143676210505617,0.012589781307592338,-0.025836822743663827,0.021994778099176934,-0.029882510700150938,-0.012066039237952318,-0.019072656927966836,0.07063141929674628,-0.02048707399074072,0.08938834406243079,-0.05374487792138159,0.03901715518096271,-0.08587363497583597,0.014402846707526085,0.007412126119649789,-0.007791644296384264,-0.0058814641322683745,0.045828156484091734
EphA1,0.017071312118899246,-0.02208764253496665,0.010797128546259006,-0.02477821076605085,-0.009175257625930744,-0.011218344263801427,-0.025532849269933558,0.04127777605280717,-0.06289025642803,0.03427960742743288,-0.03233445067108507,-0.04270005284110088,0.030155764984846584,0.01287322219282748,-0.005501476153325998,0.01773589605694786,-0.03193152626188528,0.0086653062558925,0.004823287006630864,-0.029939202542505636
EphA5,0.043676668762221954,-0.015220075063190298,-0.011356364554251739,0.008474786556089764,-0.013244522140033289,6.445095163831898e-05,-0.0166551949998895,0.005329038956095249,0.00880857105358419,-0.0012556304353786827,-0.013170471346949788,-0.009017422643468411,-0.01874714429031764,0.04463301330838521,-0.014587109106692605,-0.006391668463388016,-0.01716859352811647,-0.013815061093605297,0.010046773497368981,-0.0071398977319406766
EphB4,-0.03891289171850005,-0.03688717760968131,-0.03180120917518308,0.012768426772147836,0.026659642099562918,-0.05614937587873705,-0.030989684195214622,0.017138354060614383,-0.040995434450970786,0.029207614854878047,0.005726394504743818,-0.03142527100407442,0.013936592117061603,0.03507104526466038,0.03224324579695047,0.011734027545693701,0.03495141887736312,0.0030998654070546303,-0.005162934760200249,0.0072968518757596705
EphB6,0.009729926589827343,-0.04174170116154074,-0.04983062087642243,0.01681869762585287,-0.011347015924327068,-0.08505948627713415,-0.022539018494030488,0.01928634469405907,-0.053707047497782684,0.04106311401136017,-0.0074576331617268775,-0.06298785880667694,-0.013913128192471336,-0.00232303072086124,0.009274368199514221,0.014163889892529445,0.03798104294086351,-0.0008566411659267554,-0.0024059575225632087,0.017244295354656297
Ephrin-A4,0.007829113315437503,-0.05278993037291853,-0.02107676136445298,0.007382427729243131,-0.011704578352965641,-0.05716826940691621,-0.025875499420184713,-0.00020551554653457576,-0.020986096244638885,-0.03618072104002104,-0.03678106337618133,-0.03799643261049869,0.04200088154476698,0.013352720287734677,-0.008462550548121835,0.010275217467664565,-0.0165459015361291,0.006702771705821463,0.024387400579400524,-0.016211960089573322
Ephrin-A5,0.03257252293493795,-0.042806740938511,-0.03245235368417756,0.0030523332652831743,0.011852857892636334,-0.06106738118627348,0.01368617350651998,-0.0005327668581022021,-0.06234466118803002,0.0011027494958510357,-0.03767101191952365,0.00011422806059171984,0.04128075074887379,0.003160917827388865,0.00910796227584951,-0.025502134876874156,-0.0013646927183397486,-0.012383163238721672,0.03528737041694205,0.020338168887757233
Ephrin-B3,-0.004622990469296468,-0.02035163973439337,-0.006998941747353587,0.0027415703191648205,-0.02816145801458089,0.04214832321806228,-0.03282334057628754,0.028878581201335556,-0.011478625546416365,-0.006913014084750679,0.0024424421498781997,0.006372256299455769,0.05161648468206972,0.04401946352495171,-0.0391499091108807,0.03439523217410837,-0.015394628600173084,-0.018188714595186332,0.020962025766759623,0.06420760207194681
Epithelial cell kinase,0.01724906703533602,-0.05012112474316591,-0.021650169648992374,-0.005166973210334222,-0.0003508762318153109,-0.06414636609231228,-0.040267000067434375,0.012501538164216409,-0.012069304165193591,-0.012219303836987095,-0.054674624556930736,-0.011581227888213384,0.048205507795565164,0.061291852009001245,0.017854996491856453,0.02357549285232725,0.0284540713985204,-0.024815878973012906,0.013797375100492917,-0.008556994657964995
Epo,0.041892344248052826,-0.018699615656530853,-0.0009244347694759835,-0.0203274412150814,-0.0065824036402828525,0.0021439538030865297,-0.026723969417974322,0.050848438028413746,-0.0375028281547879,-0.011935821552607436,-0.01912932288747358,0.040679831424890435,-0.014018539596683881,-0.043216160921732305,0.0129187342824899,-0.013463000259123042,-0.028678123720767355,-0.014610350684388741,-0.023777898286097443,0.00020638132995122837
Esterase D,-0.04132222036634185,0.009333068424552381,-0.00941800052256786,0.020694063540508,-0.022818225855459087,0.04814399071170675,0.003938591900042156,-0.008639187073791367,0.0014854522891115769,-0.022881678615309556,-0.0306027866385763,-0.05050173915263839,0.04596790005179925,0.0645457499084329,-0.046683437634291405,-0.006539941471463647,-0.03736726696092108,0.009119249579634498,-0.0024979481673308287,-0.042454449408941046
F229A,0.0053427555465976094,-0.05835846592277926,-0.024250604263465845,0.0014035003730613186,0.0008923730851693755,0.021123280717184445,-0.008753168060984336,0.010981102744859344,0.018161507306942635,0.017273882649954636,-0.06968983121267787,0.0020679004674813055,0.046575851628468494,0.005944828398118498,0.0030302010471484463,0.012466724549761886,-0.043901801377394044,0.0347285870718514,-0.026265289515248293,0.005567651176530392
FABP,0.01715537921561154,-0.012749068088213461,0.0026159082421721297,-0.007368729607428232,-0.0780022884503672,0.04713165167549315,-0.0031346021321157404,-0.013498251302086511,0.001010559113813512,0.05725231968274992,-0.023846398600074592,0.05524120983518808,0.05591587316971899,0.04344676230056184,0.04594390153039527,0.0072975664627485375,-0.02913869834845555,-0.03364722607092223,0.01544421223886845,-0.015968010774925996
FABPE,0.029066885029745058,-0.009640731290932509,0.0038998436716997115,0.005036220546547752,0.03192824953218099,0.0229546942240592,0.0005558177547187577,0.018335729685438753,0.014223569721017522,0.0026991063051510704,-0.015018865697642077,0.00697063486861026,0.021493671145329345,-0.003191191803125738,-0.005256912505088311,-0.002296531256150244,0.014908938501227355,0.005167207251348891,0.009426885753551845,0.008762514592281487
FAK1,0.007441261671477858,-0.009734099356280114,-0.006582734968304978,0.008657130146136022,0.004958976272311882,0.020476913102522882,-0.02161544091243463,-0.000399163564046213,0.05674198668810189,0.007876300583438703,0.017085655349881414,0.08808297090838893,-0.06474717363666163,0.13344711162503575,-0.014093540438317372,-0.005518929830951562,0.0975440139544726,0.026655837749592574,-0.014758018811774664,0.0011091081702753695
FAM107B,0.0322815229431046,-0.04058833268196133,0.012480912051156718,0.044425845909874584,0.004456136897955895,0.0025749382646810433,0.021561458644390734,0.025202399523665386,-0.010045352180210736,-0.004212410217507272,-0.037015322325900185,-0.0029401597265334848,-0.008349007526488683,0.036806782551612155,-0.020352035749112575,-0.02808236879625947,-0.026579637132808556,0.009959327073756599,0.015627034697698782,-0.019179498416227816
FCAR,0.025774595068009755,-0.0412028118238242,-0.017951428574212266,-0.004522000224717005,0.009869264528777646,0.03653788436920587,-0.050989015356515975,0.06536719514598743,0.051042414037218174,-0.035825658937662236,-0.008040515279817544,-0.029181986155565793,0.09599530878556684,-0.008115413865209881,-0.021049954828672914,0.04211946956236965,0.033289457123885965,0.012698909096622291,-0.008255242588826614,0.027695188162346934
FCG2A/B,0.040263165521723585,-0.022883394888753034,-0.002777132669366544,0.03135736125878608,-0.03955034877203551,-0.008248027519486438,-0.006164140759612061,0.007615886118474384,0.010906945977697664,-0.009328120104808912,-0.00460496027940406,-0.013908726806437633,-0.004631269553424987,-0.002264802071144172,-0.0024373553393360146,0.0014350837377823259,-0.012811456025313493,-0.009890693067691464,-0.02156649473325773,0.0010100220620892035
FCG3B,0.0327261114636589,-0.024781365771350945,0.011254479949498802,-0.011275839341741806,0.041640859460830716,0.03924783799955728,0.03306269967035317,0.009008134222169553,-0.03285973086242538,-0.02714007748188582,-0.03021295283520729,0.012117654702910577,0.01952053810563234,0.009745807093300246,0.03608028436272142,0.008925559943600008,-0.04769459368716647,-0.015536108654836131,-0.03791665618198723,0.01972826098961698
FCGR1,0.03971530604933816,-0.01980938455579536,-0.0025444598867397452,0.037077827936343816,-0.01591514216883584,-0.006160523490913643,-0.006535720614670798,0.012295741241679242,0.0014079100928622076,0.004412673189660751,0.006299457516360976,0.016836823900402056,0.003193819538543088,-0.07311738638479638,-0.030540583247395187,-0.021961868867182766,0.03439066616185017,-0.029773956063333287,-0.015565253634253698,-0.02172769034663415
FCN1,-0.036817319900014814,-0.014538004440982136,-0.019694535334799864,0.006960075733203146,0.02277826128631718,-0.011344419257118708,0.017925786114314196,-0.035959476333124935,-0.00969373254297162,0.00043889508196989866,-0.008008019396410604,-0.026065359674345156,-0.03239731049756874,-0.008808237169771142,-0.02854079711470758,0.03230009633048269,-0.058188758073576874,-0.03491464960789695,0.07712315845517724,-0.012226931600444226
FCN2,0.0297997586189176,-0.015225834627654948,0.014563254284632399,-0.01747786052845544,-0.012437850735195344,-0.0022638206264700804,-0.03262392567425938,-0.01721874620096292,-0.0013728637800990106,0.050508307721072926,-0.018290049698831988,-0.03471036626786593,0.022216113141313627,0.054733861288780945,0.022510707942002384,0.01764539164555956,0.10649906914545437,0.058868976132112213,-0.008403567845675875,0.005739799256734158
FCRL3,0.020770524724772962,-0.04044898287809672,0.015216607882513567,0.005639801722250361,-0.0266294635836356,8.245153685308047e-06,0.015713218568284455,0.01864331125500921,0.0001308523940551354,-0.010453401609252221,0.0019891816219519388,-0.005419690412354799,0.06742465248317507,-0.028686246561383417,-0.060716035469716656,-0.06195996940588745,0.005356390721333538,-0.013438106792702798,0.02859694670521424,0.07784721797482179
FER,0.060110481407033095,0.024476795004409063,0.0073878199825187585,0.0285985779041854,-0.013171598429602418,-0.002557678419375604,0.004948950673871808,0.02584377340706765,-0.01949402258286459,-0.004271433285019693,-0.014902645828132933,0.014828673772439634,-0.008426846724505707,0.0030675920414208286,0.014499326511450642,0.018762810495637508,0.017935789237927956,0.01942951066083916,0.016536754268294963,-0.00774885025787936
FETUB,0.03515668603719246,-0.0023412577058035565,-0.0043826550217996195,0.009175361734126546,0.02540047789129799,0.04335088771932465,-0.001981447834362004,-0.007707082559070014,0.0012268391828203118,-0.023442101516509595,0.006618521262843299,-0.006974789868331791,-0.006872852941407127,-0.00509605852120216,0.035199044489092134,-0.007624744578665638,0.00655897904177099,0.007175367475445686,-0.013000985486542322,0.018685175042804415
FGF-10,-0.014944749960733458,-0.03835084211347044,-0.013782914305447435,0.014532193514629827,-0.0053450235431009956,-0.010277652932023233,-0.02150054979887599,-0.014112613000433757,0.030748046996734772,-0.0010535175306588677,0.006715219615696242,0.04106088255972511,0.07929560264351106,-0.009308474968086709,-0.031248081038510407,0.023592010301734356,-0.007918658934325353,0.051469052883018805,-0.028273790872765322,-0.02549764837955339
FGF-12,0.0455240468457803,-0.04007459720618395,-0.008838840785169512,0.033468987345314116,-0.0121976655749075,0.035605026158042265,-0.01719078540009797,0.007916575927793084,-0.02041595432278811,0.02801135516919916,-0.009136451937701282,0.015718408060021262,-0.00531426915634814,-0.049591280747477935,-0.049174752178898676,-0.01699160592840302,0.005506255245380694,-0.013831384456057843,-0.004363877914186076,0.01581701466125306
FGF-16,-0.012869272121700186,0.03542737655599524,0.01699659498338561,0.08774897336300926,0.004437263085531353,0.017431006581667963,-0.033209616940536,-0.037816984901930265,-0.04784948084435003,-0.05816129178808943,0.03661728744197211,0.00965517173725228,0.006236194812994894,-0.003462587201191429,0.030450317811805107,0.020100149687657876,-0.013157076008121821,0.045405115306506864,0.0031708536747971955,0.0069534356955129
FGF-17,-0.022887993323798244,-0.04241154199270258,0.013356007451609324,0.006336122421609052,-0.026332268181695057,0.032033741283203784,0.10432559416120138,0.059308025332322184,-0.020932061403982183,0.00709037661531238,0.03945411255725053,-0.004419615375837781,0.006453929368418941,0.028077862387041384,0.030463889261284228,0.036854751782701034,-0.02694102618800806,0.0030918951681276354,-0.02540300819770908,-0.018624609105351422
FGF-18,-0.01462668218621773,-0.0415403759697762,-0.016460272528363684,0.029322658282974416,-0.04470631790549251,-0.005231136052451085,0.06235017776123167,0.022691337534029226,-0.011285942723182603,0.025126664227615995,0.02403921415871305,-0.010310809207364878,-0.003228766880676412,0.008550734986131618,0.014770685689063895,0.015187748496372373,-0.010680760821015885,0.02329460912223973,-0.009118005563226006,0.0018148687598649519
