ID,SeqId,SeqIdVersion,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Organism,Units,Type,SPOT_ID
CTSD.5508.62,5508-62,3.0,SL000344,Cathepsin D,Cathepsin D,P07339,1509,CTSD,Human,RFU,Protein,SL000344
EGF.5509.7,5509-7,3.0,SL000084,Epidermal growth factor,EGF,P01133,1950,EGF,Human,RFU,Protein,SL000084
TNFRSF18.5526.53,5526-53,3.0,SL004859,Tumor necrosis factor receptor superfamily member 18,GITR,Q9Y5U5,8784,TNFRSF18,Human,RFU,Protein,SL004859
FGFR1.5532.53,5532-53,3.0,SL003060,Fibroblast growth factor receptor 1,bFGF-R,P11362,2260,FGFR1,Human,RFU,Protein,SL003060
TNFRSF10B.5534.49,5534-49,2.0,SL004157,Tumor necrosis factor receptor superfamily member 10B,TRAIL R2,O14763,8795,TNFRSF10B,Human,RFU,Protein,SL004157
NRP1.5542.22,5542-22,2.0,SL006397,Neuropilin-1,NRP1,O14786,8829,NRP1,Human,RFU,Protein,SL006397
FGL1.5581.28,5581-28,3.0,SL012486,Fibrinogen-like protein 1,FGL1,Q08830,2267,FGL1,Human,RFU,Protein,SL012486
RYK.5583.62,5583-62,3.0,SL017088,Tyrosine-protein kinase RYK,RYK,P34925,6259,RYK,Human,RFU,Protein,SL017088
TCN2.5584.21,5584-21,3.0,SL003335,Holo-Transcobalamin-2,Holo-TC II,P20062,6948,TCN2,Human,RFU,Protein,SL003335
MINPP1.5586.66,5586-66,3.0,SL007807,Multiple inositol polyphosphate phosphatase 1,MINP1,Q9UNW1,9562,MINPP1,Human,RFU,Protein,SL007807
CCDC134.5587.3,5587-3,3.0,SL017096,Coiled-coil domain-containing protein 134,CC134,Q9H6E4,79879,CCDC134,Human,RFU,Protein,SL017096
ZPLD1.5590.11,5590-11,3.0,SL017070,Zona pellucida-like domain-containing protein 1,ZPLD1,Q8TCW7,131368,ZPLD1,Human,RFU,Protein,SL017070
PDIA5.5593.11,5593-11,3.0,SL011222,Protein disulfide-isomerase A5,PDIA5,Q14554,10954,PDIA5,Human,RFU,Protein,SL011222
MESD.5594.87,5594-87,3.0,SL012502,LDLR chaperone MESD,MESD2,Q14696,23184,MESD,Human,RFU,Protein,SL012502
CD5.5596.75,5596-75,3.0,SL007080,T-cell surface glycoprotein CD5,CD5,P06127,921,CD5,Human,RFU,Protein,SL007080
GREM2.5598.3,5598-3,3.0,SL007665,Gremlin-2,GREM2,Q9H772,64388,GREM2,Human,RFU,Protein,SL007665
PCYOX1L.5599.88,5599-88,3.0,SL017089,Prenylcysteine oxidase-like,PCYXL,Q8NBM8,78991,PCYOX1L,Human,RFU,Protein,SL017089
PGLYRP2.5601.2,5601-2,3.0,SL004514,N-acetylmuramoyl-L-alanine amidase,PGRP-L,Q96PD5,114770,PGLYRP2,Human,RFU,Protein,SL004514
RNASE10.5602.62,5602-62,3.0,SL012546,Inactive ribonuclease-like protein 10,RNS10,Q5GAN6,338879,RNASE10,Human,RFU,Protein,SL012546
HPSE.5604.30,5604-30,3.0,SL007775,Heparanase,HPSE,Q9Y251,10855,HPSE,Human,RFU,Protein,SL007775
MFNG.5605.77,5605-77,3.0,SL006973,"Beta-1,3-N-acetylglucosaminyltransferase manic fringe",MFNG,O00587,4242,MFNG,Human,RFU,Protein,SL006973
MFAP1.5606.24,5606-24,3.0,SL012444,Microfibrillar-associated protein 1,MFAP1,P55081,4236,MFAP1,Human,RFU,Protein,SL012444
TAFA5.5609.92,5609-92,3.0,SL012636,Protein FAM19A5,F19A5,Q7Z5A7,25817,TAFA5,Human,RFU,Protein,SL012636
FAM171A1.5610.32,5610-32,3.0,SL008349,Protein FAM171A1,CJ038,Q5VUB5,221061,FAM171A1,Human,RFU,Protein,SL008349
DEFB108B.5611.56,5611-56,3.0,SL012710,Beta-defensin 108B,D108B,Q8NET1,245911,DEFB108B,Human,RFU,Protein,SL012710
HINT2.5612.16,5612-16,3.0,SL016512,"Histidine triad nucleotide-binding protein 2, mitochondrial",HINT2,Q9BX68,84681,HINT2,Human,RFU,Protein,SL016512
LAT2.5613.75,5613-75,3.0,SL017068,Linker for activation of T-cells family member 2,NTAL,Q9GZY6,7462,LAT2,Human,RFU,Protein,SL017068
CRH.5614.44,5614-44,3.0,SL003526,Corticoliberin,CRH,P06850,1392,CRH,Human,RFU,Protein,SL003526
FAM172A.5615.62,5615-62,3.0,SL017090,Protein FAM172A,F172A,Q8WUF8,83989,FAM172A,Human,RFU,Protein,SL017090
NPFF.5617.41,5617-41,3.0,SL012362,Pro-FMRFamide-related neuropeptide FF,NPFF,O15130,8620,NPFF,Human,RFU,Protein,SL012362
FAM3B.5618.50,5618-50,3.0,SL007306,Protein FAM3B,FAM3B,P58499,54097,FAM3B,Human,RFU,Protein,SL007306
PAM.5620.13,5620-13,3.0,SL008812,Peptidyl-glycine alpha-amidating monooxygenase,AMD,P19021,5066,PAM,Human,RFU,Protein,SL008812
THSD1.5621.64,5621-64,3.0,SL017069,Thrombospondin type-1 domain-containing protein 1,THSD1,Q9NS62,55901,THSD1,Human,RFU,Protein,SL017069
CD300LF.5623.11,5623-11,3.0,SL012737,CMRF35-like molecule 1,CLM1,Q8TDQ1,146722,CD300LF,Human,RFU,Protein,SL012737
FOLR3.5624.66,5624-66,3.0,SL012435,Folate receptor gamma,FOLR3,P41439,2352,FOLR3,Human,RFU,Protein,SL012435
CTRC.5626.20,5626-20,3.0,SL012801,Chymotrypsin-C,CTRC,Q99895,11330,CTRC,Human,RFU,Protein,SL012801
GNRH1.5627.53,5627-53,3.0,SL007071,Progonadoliberin-1,GON1,P01148,2796,GNRH1,Human,RFU,Protein,SL007071
SEMA3G.5628.21,5628-21,3.0,SL012850,Semaphorin-3G,SEM3G,Q9NS98,56920,SEMA3G,Human,RFU,Protein,SL012850
KLRC1.5629.58,5629-58,3.0,SL017071,NKG2-A/NKG2-B type II integral membrane protein,NKG2A,P26715,3821,KLRC1,Human,RFU,Protein,SL017071
CD300A.5630.48,5630-48,3.0,SL009033,CMRF35-like molecule 8,CM35H,Q9UGN4,11314,CD300A,Human,RFU,Protein,SL009033
MLN.5631.83,5631-83,3.0,SL008634,Promotilin,MOTI,P12872,4295,MLN,Human,RFU,Protein,SL008634
CRTAC1.5632.6,5632-6,3.0,SL012846,Cartilage acidic protein 1,CRAC1,Q9NQ79,55118,CRTAC1,Human,RFU,Protein,SL012846
LILRB2.5633.65,5633-65,3.0,SL005191,Leukocyte immunoglobulin-like receptor subfamily B member 2,ILT-4,Q8N423,10288,LILRB2,Human,RFU,Protein,SL005191
POFUT1.5634.39,5634-39,3.0,SL012836,GDP-fucose protein O-fucosyltransferase 1,OFUT1,Q9H488,23509,POFUT1,Human,RFU,Protein,SL012836
TREM2.5635.66,5635-66,3.0,SL017099,Triggering receptor expressed on myeloid cells 2,TREM2,Q9NZC2,54209,TREM2,Human,RFU,Protein,SL017099
MFAP4.5636.10,5636-10,3.0,SL002084,Microfibril-associated glycoprotein 4,MFAP4,P55083,4239,MFAP4,Human,RFU,Protein,SL002084
NTNG1.5637.81,5637-81,3.0,SL017072,Netrin-G1,NTNG1,Q9Y2I2,22854,NTNG1,Human,RFU,Protein,SL017072
COLGALT1.5638.23,5638-23,3.0,SL012702,Procollagen galactosyltransferase 1,GT251,Q8NBJ5,79709,COLGALT1,Human,RFU,Protein,SL012702
NETO1.5639.49,5639-49,3.0,SL017092,Neuropilin and tolloid-like protein 1,NETO1,Q8TDF5,81832,NETO1,Human,RFU,Protein,SL017092
LCN8.5643.2,5643-2,3.0,SL012575,Epididymal-specific lipocalin-8,LCN8,Q6JVE9,138307,LCN8,Human,RFU,Protein,SL012575
RNASE4.5644.60,5644-60,3.0,SL007198,Ribonuclease 4,RNAS4,P34096,6038,RNASE4,Human,RFU,Protein,SL007198
RNASE6.5646.20,5646-20,3.0,SL012758,Ribonuclease K6,RNAS6,Q93091,6039,RNASE6,Human,RFU,Protein,SL012758
CTRB2.5648.28,5648-28,3.0,SL017094,Chymotrypsinogen B2,CTRB2,Q6GPI1,440387,CTRB2,Human,RFU,Protein,SL017094
PSG4.5649.83,5649-83,3.0,SL012479,Pregnancy-specific beta-1-glycoprotein 4,PSG4,Q00888,5672,PSG4,Human,RFU,Protein,SL012479
PDIA6.5650.9,5650-9,3.0,SL008205,Protein disulfide-isomerase A6,PDIA6,Q15084,10130,PDIA6,Human,RFU,Protein,SL008205
PSG7.5651.50,5651-50,3.0,SL012488,Putative pregnancy-specific beta-1-glycoprotein 7,PSG7,Q13046,5676,PSG7,Human,RFU,Protein,SL012488
PRSS37.5653.23,5653-23,3.0,SL017074,Probable inactive serine protease 37,PRS37,A4D1T9,136242,PRSS37,Human,RFU,Protein,SL017074
TMX3.5654.70,5654-70,3.0,SL017091,Protein disulfide-isomerase TMX3,TMX3,Q96JJ7,54495,TMX3,Human,RFU,Protein,SL017091
ENDOU.5656.53,5656-53,3.0,SL012424,Poly(U)-specific endoribonuclease,PP11,P21128,8909,ENDOU,Human,RFU,Protein,SL012424
ST3GAL1.5657.28,5657-28,3.0,SL009528,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",SIA4A,Q11201,6482,ST3GAL1,Human,RFU,Protein,SL009528
F13B.5658.64,5658-64,3.0,SL003991,Coagulation factor XIII B chain,coagulation factor XIII B,P05160,2165,F13B,Human,RFU,Protein,SL003991
TRH.5659.11,5659-11,3.0,SL004188,Pro-Thyrotropin-releasing hormone,TRH,P20396,7200,TRH,Human,RFU,Protein,SL004188
SOD3.5660.51,5660-51,3.0,SL003672,Extracellular superoxide dismutase [Cu-Zn],SOD3,P08294,6649,SOD3,Human,RFU,Protein,SL003672
IL18.5661.15,5661-15,3.0,SL001715,Interleukin-18,IL-18,Q14116,3606,IL18,Human,RFU,Protein,SL001715
PF4V1.5663.18,5663-18,3.0,SL007105,Platelet factor 4 variant,PF4V,P10720,5197,PF4V1,Human,RFU,Protein,SL007105
DEFB106A.5664.57,5664-57,3.0,SL012682,Beta-defensin 106,D106A,Q8N104,245909,DEFB106A,Human,RFU,Protein,SL012682
IL1R2.5666.64,5666-64,3.0,SL000145,Interleukin-1 receptor type 2,IL-1 sRII,P27930,7850,IL1R2,Human,RFU,Protein,SL000145
SEMA3B.5667.3,5667-3,3.0,SL012491,Semaphorin-3B,SEM3B,Q13214,7869,SEMA3B,Human,RFU,Protein,SL012491
AGR3.5668.49,5668-49,3.0,SL012732,Anterior gradient protein 3,AGR3,Q8TD06,155465,AGR3,Human,RFU,Protein,SL012732
SIRPB2.5669.26,5669-26,3.0,SL012554,Signal-regulatory protein beta-2,SIRB2,Q5JXA9,284759,SIRPB2,Human,RFU,Protein,SL012554
CTRB1.5671.1,5671-1,3.0,SL000353,Chymotrypsinogen B,Chymotrypsin,P17538,1504,CTRB1,Human,RFU,Protein,SL000353
TNC.5675.6,5675-6,3.0,SL003198,Tenascin,Tenascin,P24821,3371,TNC,Human,RFU,Protein,SL003198
ASIP.5676.54,5676-54,3.0,SL012436,Agouti-signaling protein,ASIP,P42127,434,ASIP,Human,RFU,Protein,SL012436
C2orf66.5677.15,5677-15,3.0,SL017102,Uncharacterized protein C2orf66,CB066,Q6UXQ4,401027,C2orf66,Human,RFU,Protein,SL017102
DEFB103A.5679.16,5679-16,3.0,SL004534,Beta-defensin 103,HBD-3,P81534,414325,DEFB103A,Human,RFU,Protein,SL004534
OBP2B.5680.54,5680-54,3.0,SL012845,Odorant-binding protein 2b,OBP2B,Q9NPH6,29989,OBP2B,Human,RFU,Protein,SL012845
VASN.5682.13,5682-13,3.0,SL006589,Vasorin,VASN,Q6EMK4,114990,VASN,Human,RFU,Protein,SL006589
PRKCSH.5687.5,5687-5,3.0,SL008641,Glucosidase 2 subunit beta,GLU2B,P14314,5589,PRKCSH,Human,RFU,Protein,SL008641
CBLN4.5688.65,5688-65,3.0,SL012852,Cerebellin-4,CBLN4,Q9NTU7,140689,CBLN4,Human,RFU,Protein,SL012852
DEFB112.5689.1,5689-1,3.0,SL012531,Beta-defensin 112,DB112,Q30KQ8,245915,DEFB112,Human,RFU,Protein,SL012531
TUFT1.5690.49,5690-49,3.0,SL007686,Tuftelin,TUFT1,Q9NNX1,7286,TUFT1,Human,RFU,Protein,SL007686
CRISPLD2.5691.2,5691-2,3.0,SL008669,Cysteine-rich secretory protein LCCL domain-containing 2,CRLD2,Q9H0B8,83716,CRISPLD2,Human,RFU,Protein,SL008669
TNF.5692.79,5692-79,3.0,SL002517,Tumor necrosis factor,TNF-a,P01375,7124,TNF,Human,RFU,Protein,SL002517
REG1B.5693.6,5693-6,3.0,SL012438,Lithostathine-1-beta,REG1B,P48304,5968,REG1B,Human,RFU,Protein,SL012438
SMOC1.5694.57,5694-57,3.0,SL011888,SPARC-related modular calcium-binding protein 1,SMOC1,Q9H4F8,64093,SMOC1,Human,RFU,Protein,SL011888
BPIFA2.5695.5,5695-5,3.0,SL010290,BPI fold-containing family A member 2,SPLC2,Q96DR5,140683,BPIFA2,Human,RFU,Protein,SL010290
TNXB.5698.60,5698-60,3.0,SL005005,Tenascin-X,Tenascin-X,P22105,7148,TNXB,Human,RFU,Protein,SL005005
FAM189A2.5699.19,5699-19,3.0,SL014977,Protein FAM189A2,CI061,Q15884,9413,FAM189A2,Human,RFU,Protein,SL014977
CLEC3B.5701.81,5701-81,3.0,SL001871,Tetranectin,Tetranectin,P05452,7123,CLEC3B,Human,RFU,Protein,SL001871
OLFM1.5703.26,5703-26,3.0,SL017108,Noelin,NOE1,Q99784,10439,OLFM1,Human,RFU,Protein,SL017108
GZMM.5704.74,5704-74,3.0,SL004564,Granzyme M,Granzyme M,P51124,3004,GZMM,Human,RFU,Protein,SL004564
ELK3.5707.55,5707-55,3.0,SL013780,ETS domain-containing protein Elk-3,ELK3,P41970,2004,ELK3,Human,RFU,Protein,SL013780
LEAP2.5708.1,5708-1,3.0,SL007589,Liver-expressed antimicrobial peptide 2,LEAP2,Q969E1,116842,LEAP2,Human,RFU,Protein,SL007589
IFNL3.5713.9,5713-9,3.0,SL004522,Interferon lambda-3,IFN-lambda 3,Q8IZI9,282617,IFNL3,Human,RFU,Protein,SL004522
IFNA6.5714.88,5714-88,3.0,SL017115,Interferon alpha-6,IFNA6,P05013,3443,IFNA6,Human,RFU,Protein,SL017115
ABHD14A.5715.4,5715-4,3.0,SL017100,Protein ABHD14A,ABHEA,Q9BUJ0,25864,ABHD14A,Human,RFU,Protein,SL017100
CSAG1.5716.49,5716-49,3.0,SL017101,Putative chondrosarcoma-associated gene 1 protein,CSAG1,Q6PB30,158511,CSAG1,Human,RFU,Protein,SL017101
CILP.5717.2,5717-2,3.0,SL004657,Cartilage intermediate layer protein 1,CILP,O75339,8483,CILP,Human,RFU,Protein,SL004657
FAM189A2.5719.66,5719-66,3.0,SL014977,Protein FAM189A2,CI061,Q15884,9413,FAM189A2,Human,RFU,Protein,SL014977
CD226.5721.1,5721-1,3.0,SL011100,CD226 antigen,CD226,Q15762,10666,CD226,Human,RFU,Protein,SL011100
PRCP.5722.78,5722-78,3.0,SL009198,Lysosomal Pro-X carboxypeptidase,Prolylcarboxypeptidase,P42785,5547,PRCP,Human,RFU,Protein,SL009198
INSL3.5723.4,5723-4,3.0,SL007263,Insulin-like 3,INSL3,P51460,3640,INSL3,Human,RFU,Protein,SL007263
SBSN.5724.58,5724-58,3.0,SL017104,Suprabasin,SBSN,Q6UWP8,374897,SBSN,Human,RFU,Protein,SL017104
OMD.5725.1,5725-1,3.0,SL008574,Osteomodulin,OMD,Q99983,4958,OMD,Human,RFU,Protein,SL008574
SPAG11A.5726.49,5726-49,3.0,SL012583,Sperm-associated antigen 11A,SG11A,Q6PDA7,10407,SPAG11A,Human,RFU,Protein,SL012583
B3GLCT.5727.35,5727-35,3.0,SL017109,"Beta-1,3-glucosyltransferase",B3GLT,Q6Y288,145173,B3GLCT,Human,RFU,Protein,SL017109
FCRL1.5728.60,5728-60,3.0,SL012780,Fc receptor-like protein 1,FCRL1,Q96LA6,115350,FCRL1,Human,RFU,Protein,SL012780
SOST.5729.27,5729-27,3.0,SL007631,Sclerostin,SOST,Q9BQB4,50964,SOST,Human,RFU,Protein,SL007631
CXCL14.5730.60,5730-60,3.0,SL004000,C-X-C motif chemokine 14,BRAK,O95715,9547,CXCL14,Human,RFU,Protein,SL004000
SPINK6.5731.1,5731-1,3.0,SL012596,Serine protease inhibitor Kazal-type 6,ISK6,Q6UWN8,404203,SPINK6,Human,RFU,Protein,SL012596
IFNA10.5733.61,5733-61,3.0,SL017106,Interferon alpha-10,IFN10,P01566,3446,IFNA10,Human,RFU,Protein,SL017106
NECTIN4.5734.13,5734-13,3.0,SL004803,Nectin-4,nectin-4,Q96NY8,81607,NECTIN4,Human,RFU,Protein,SL004803
C1GALT1C1.5735.54,5735-54,3.0,SL017110,C1GALT1-specific chaperone 1,C1GLC,Q96EU7,29071,C1GALT1C1,Human,RFU,Protein,SL017110
TREML2.5736.1,5736-1,3.0,SL006573,Trem-like transcript 2 protein,TRML2,Q5T2D2,79865,TREML2,Human,RFU,Protein,SL006573
SEMA4D.5737.61,5737-61,3.0,SL011110,Semaphorin-4D,SEM4D,Q92854,10507,SEMA4D,Human,RFU,Protein,SL011110
TNC.5738.25,5738-25,3.0,SL003198,Tenascin,Tenascin,P24821,3371,TNC,Human,RFU,Protein,SL003198
KRTDAP.5739.75,5739-75,3.0,SL012464,Keratinocyte differentiation-associated protein,KTDAP,P60985,388533,KRTDAP,Human,RFU,Protein,SL012464
ROBO1.5740.17,5740-17,3.0,SL013095,Roundabout homolog 1,ROBO1,Q9Y6N7,6091,ROBO1,Human,RFU,Protein,SL013095
RNASE3.5741.55,5741-55,3.0,SL003107,Eosinophil cationic protein,ECP,P12724,6037,RNASE3,Human,RFU,Protein,SL003107
ACP6.5742.14,5742-14,3.0,SL012844,Lysophosphatidic acid phosphatase type 6,PPA6,Q9NPH0,51205,ACP6,Human,RFU,Protein,SL012844
CARTPT.5743.82,5743-82,3.0,SL012512,Cocaine- and amphetamine-regulated transcript protein,CART,Q16568,9607,CARTPT,Human,RFU,Protein,SL012512
MENT.5744.12,5744-12,3.0,SL017113,Protein MENT,CA056,Q9BUN1,54964,MENT,Human,RFU,Protein,SL017113
PI15.5745.64,5745-64,3.0,SL008648,Peptidase inhibitor 15,PI15,O43692,51050,PI15,Human,RFU,Protein,SL008648
EFNB1.5746.37,5746-37,3.0,SL008614,Ephrin-B1,EFNB1,P98172,1947,EFNB1,Human,RFU,Protein,SL008614
BGLAP.5747.67,5747-67,3.0,SL001791,Osteocalcin,Osteocalcin,P02818,632,BGLAP,Human,RFU,Protein,SL001791
ASAH1.5748.20,5748-20,3.0,SL005404,Acid ceramidase,Acid ceramidase,Q13510,427,ASAH1,Human,RFU,Protein,SL005404
CLPS.5749.53,5749-53,3.0,SL009329,Colipase,COL,P04118,1208,CLPS,Human,RFU,Protein,SL009329
LETMD1.5751.14,5751-14,3.0,SL005148,LETM1 domain-containing protein 1,HCCR-1,Q6P1Q0,25875,LETMD1,Human,RFU,Protein,SL005148
SUSD3.5752.63,5752-63,3.0,SL017114,Sushi domain-containing protein 3,SUSD3,Q96L08,203328,SUSD3,Human,RFU,Protein,SL017114
TAFA1.5753.21,5753-21,3.0,SL012638,Protein FAM19A1,F19A1,Q7Z5A9,407738,TAFA1,Human,RFU,Protein,SL012638
INSL6.5754.76,5754-76,3.0,SL012879,Insulin-like peptide INSL6,INSL6,Q9Y581,11172,INSL6,Human,RFU,Protein,SL012879
GIP.5755.29,5755-29,3.0,SL011908,Gastric inhibitory polypeptide,GIP,P09681,2695,GIP,Human,RFU,Protein,SL011908
PAPPA2.5756.66,5756-66,3.0,SL008518,Pappalysin-2,PAPP2,Q9BXP8,60676,PAPPA2,Human,RFU,Protein,SL008518
GNAS.5757.45,5757-45,3.0,SL017107,Neuroendocrine secretory protein 55,GNAS3,O95467,2778,GNAS,Human,RFU,Protein,SL017107
KLK9.5758.49,5758-49,3.0,SL003864,Kallikrein-9,kallikrein 9,Q9UKQ9,284366,KLK9,Human,RFU,Protein,SL003864
EFNA3.5759.10,5759-10,3.0,SL004139,Ephrin-A3,Ephrin-A3,P52797,1944,EFNA3,Human,RFU,Protein,SL004139
SPAG11B.5762.35,5762-35,3.0,SL009230,Sperm-associated antigen 11B,Sperm-associated antigen 11,Q08648,10407,SPAG11B,Human,RFU,Protein,SL009230
DEFB104A.5763.67,5763-67,3.0,SL004535,Beta-defensin 104,HBD-4,Q8WTQ1,140596,DEFB104A,Human,RFU,Protein,SL004535
GALNT2.5764.4,5764-4,3.0,SL009348,Polypeptide N-acetylgalactosaminyltransferase 2,GALT2,Q10471,2590,GALNT2,Human,RFU,Protein,SL009348
DEFB121.5765.53,5765-53,3.0,SL012548,Beta-defensin 121,DB121,Q5J5C9,245934,DEFB121,Human,RFU,Protein,SL012548
AFP.5792.8,5792-8,2.0,SL000011,alpha-Fetoprotein,AFP,P02771,174,AFP,Human,RFU,Protein,SL000011
BID.5798.3,5798-3,3.0,SL003704,BH3-interacting domain death agonist,BID,P55957,637,BID,Human,RFU,Protein,SL003704
NGF.5801.72,5801-72,3.0,SL000305,beta-nerve growth factor,b-NGF,P01138,4803,NGF,Human,RFU,Protein,SL000305
C3.5803.24,5803-24,3.0,SL003362,Complement C3d fragment,C3d,P01024,718,C3,Human,RFU,Protein,SL003362
CD70.5807.77,5807-77,3.0,SL007195,CD70 antigen,CD70,P32970,970,CD70,Human,RFU,Protein,SL007195
TDGF1.5810.25,5810-25,3.0,SL005155,Teratocarcinoma-derived growth factor 1,Cripto,P13385,6997,TDGF1,Human,RFU,Protein,SL005155
EPO.5813.58,5813-58,3.0,SL000408,Erythropoietin,Epo,P01588,2056,EPO,Human,RFU,Protein,SL000408
GDNF.5822.22,5822-22,3.0,SL004248,Glial cell line-derived neurotrophic factor,GDNF,P39905,2668,GDNF,Human,RFU,Protein,SL004248
IFNGR1.5825.49,5825-49,3.0,SL000458,Interferon gamma receptor 1,IFN-g R1,P15260,3459,IFNGR1,Human,RFU,Protein,SL000458
IL9.5834.18,5834-18,3.0,SL000485,Interleukin-9,IL-9,P15248,3578,IL9,Human,RFU,Protein,SL000485
LIFR.5837.49,5837-49,3.0,SL004714,Leukemia inhibitory factor receptor,LIF sR,P42702,3977,LIFR,Human,RFU,Protein,SL004714
EHMT2.5843.60,5843-60,3.0,SL003542,Histone-lysine N-methyltransferase EHMT2,NG36,Q96KQ7,10919,EHMT2,Human,RFU,Protein,SL003542
NOG.5846.24,5846-24,3.0,SL004683,Noggin,Noggin,Q13253,9241,NOG,Human,RFU,Protein,SL004683
S100A12.5852.6,5852-6,3.0,SL004783,Protein S100-A12,S100A12,P80511,6283,S100A12,Human,RFU,Protein,SL004783
MAPT.5854.60,5854-60,3.0,SL004230,Microtubule-associated protein tau,tau,P10636,4137,MAPT,Human,RFU,Protein,SL004230
YWHAZ.5858.6,5858-6,5.0,SL005688,14-3-3 protein zeta/delta,14-3-3 protein zeta/delta,P63104,7534,YWHAZ,Human,RFU,Protein,SL005688
HAAO.5861.78,5861-78,3.0,SL008466,"3-hydroxyanthranilate 3,4-dioxygenase",3HAO,P46952,23498,HAAO,Human,RFU,Protein,SL008466
ALDOA.5864.10,5864-10,3.0,SL004910,Fructose-bisphosphate aldolase A,aldolase A,P04075,226,ALDOA,Human,RFU,Protein,SL004910
ARG1.5867.60,5867-60,3.0,SL008008,Arginase-1,ARGI1,P05089,383,ARG1,Human,RFU,Protein,SL008008
BAD.5870.23,5870-23,2.0,SL003700,Bcl2-associated agonist of cell death,BAD,Q92934,572,BAD,Human,RFU,Protein,SL003700
DCTN2.5879.51,5879-51,3.0,SL009207,Dynactin subunit 2,Dynactin subunit 2,Q13561,10540,DCTN2,Human,RFU,Protein,SL009207
EEF1B2.5882.34,5882-34,2.0,SL005685,Elongation factor 1-beta,EF-1-beta,P24534,1933,EEF1B2,Human,RFU,Protein,SL005685
EIF4H.5885.55,5885-55,3.0,SL004924,Eukaryotic translation initiation factor 4H,eIF-4H,Q15056,7458,EIF4H,Human,RFU,Protein,SL004924
EIF5A.5888.29,5888-29,3.0,SL005687,Eukaryotic translation initiation factor 5A-1,eIF-5A-1,P63241,1984,EIF5A,Human,RFU,Protein,SL005687
GRP.5897.58,5897-58,3.0,SL002071,Gastrin-releasing peptide,Gastrin-releasing peptide,P07492,2922,GRP,Human,RFU,Protein,SL002071
HINT1.5900.11,5900-11,2.0,SL009431,Histidine triad nucleotide-binding protein 1,HINT1,P49773,3094,HINT1,Human,RFU,Protein,SL009431
HSPA8.5903.91,5903-91,2.0,SL004899,Heat shock cognate 71 kDa protein,HSP70 protein 8,P11142,3312,HSPA8,Human,RFU,Protein,SL004899
NME1.5909.51,5909-51,3.0,SL003687,Nucleoside diphosphate kinase A,Nucleoside diphosphate kinase A,P15531,4830,NME1,Human,RFU,Protein,SL003687
PEX5.5915.58,5915-58,3.0,SL012148,Peroxisomal targeting signal 1 receptor,PEX5,P50542,5830,PEX5,Human,RFU,Protein,SL012148
PSME1.5918.5,5918-5,3.0,SL008176,Proteasome activator complex subunit 1,PSME1,Q06323,5720,PSME1,Human,RFU,Protein,SL008176
CCN6.5927.4,5927-4,3.0,SL004690,WNT1-inducible-signaling pathway protein 3,WISP-3,O95389,8838,CCN6,Human,RFU,Protein,SL004690
TNNI3.5930.54,5930-54,3.0,SL001761,"Troponin I, cardiac muscle",Troponin I,P19429,7137,TNNI3,Human,RFU,Protein,SL001761
FTH1.FTL.5934.1,5934-1,3.0,SL000420,Ferritin,Ferritin,P02794|P02792,2495|2512,FTH1|FTL,Human,RFU,Protein,SL000420
TNF.5936.53,5936-53,3.0,SL002517,Tumor necrosis factor,TNF-a,P01375,7124,TNF,Human,RFU,Protein,SL002517
TNFSF12.5939.42,5939-42,3.0,SL004365,Tumor necrosis factor ligand superfamily member 12,TWEAK,O43508,407977,TNFSF12,Human,RFU,Protein,SL004365
THPO.5947.90,5947-90,3.0,SL000598,Thrombopoietin,Tpo,P40225,7066,THPO,Human,RFU,Protein,SL000598
PTH.5954.62,5954-62,3.0,SL003970,Parathyroid hormone,PTH,P01270,5741,PTH,Human,RFU,Protein,SL003970
SST.5957.30,5957-30,3.0,SL011510,Somatostatin-28,Somatostatin-28,P61278,6750,SST,Human,RFU,Protein,SL011510
NoneX.5960.49,5960-49,3.0,SL025418,Fc_MOUSE,Fc_MOUSE,Q99LC4,,,Mouse,RFU,Protein,SL025418
DMKN.5963.9,5963-9,3.0,SL010588,Dermokine,Dermokine,Q6E0U4,93099,DMKN,Human,RFU,Protein,SL010588
LECT2.5970.61,5970-61,3.0,SL017261,Leukocyte cell-derived chemotaxin-2,LECT2,O14960,3950,LECT2,Human,RFU,Protein,SL017261
BOLA3.5980.55,5980-55,3.0,SL017272,BolA-like protein 3,BOLA3,Q53S33,388962,BOLA3,Human,RFU,Protein,SL017272
None.5981.6,5981-6,3.0,SL009429,"ES1 protein homolog, mitochondrial",ES1,P30042,8209,,Human,RFU,Protein,SL009429
CFHR1.5982.50,5982-50,3.0,SL002690,Complement factor H-related protein 1,FHR1,Q03591,3078,CFHR1,Human,RFU,Protein,SL002690
TNFSF14.5988.49,5988-49,3.0,SL004648,Tumor necrosis factor ligand superfamily member 14,LIGHT,O43557,8740,TNFSF14,Human,RFU,Protein,SL004648
CD8A.5992.50,5992-50,3.0,SL007072,T-cell surface glycoprotein CD8 alpha chain,CD8A,P01732,925,CD8A,Human,RFU,Protein,SL007072
NEU1.6003.28,6003-28,3.0,SL008692,Sialidase-1,NEUR1,Q99519,4758,NEU1,Human,RFU,Protein,SL008692
