target,trimester,contrast,estimate,se,df,t_ratio,p_value
MIF,Third,Control - sPTD,-134.70024813895657,11.049012553452098,323,-12.191157127147212,6.644207336761916e-28
CSK21,Third,Control - sPTD,-134.41401985111526,11.042451809475237,323,-12.172479642227474,7.773155517932178e-28
JAM-C,Third,Control - sPTD,-134.25508684863382,11.041933536265924,323,-12.158657395254995,8.729928174154989e-28
CNTN2,Second,Control - sPTD,152.74225173940658,12.723928383229518,369,12.004331299186264,8.944245992248305e-28
IL-2,Third,Control - sPTD,-132.6040942928018,10.919499869697841,323,-12.143788257261194,9.890523913518513e-28
Apo E,Third,Control - sPTD,131.85620347394297,10.87335130247228,323,12.126546802912802,1.1430014764823823e-27
Aflatoxin B1 aldehyde reductase,Second,Control - sPTD,149.94866118490387,12.547181656083486,369,11.950784271318925,1.4238998529095972e-27
Activin A,Second,Control - sPTD,149.80855998313632,12.570765725950029,369,11.917218350023353,1.9048707337236866e-27
RPS6KA3,Third,Control - sPTD,-131.39677419354604,10.890556218935165,323,-12.065203241418414,1.9112562656894642e-27
CK-MB,Second,Control - sPTD,-151.51760489141967,12.719583140478061,369,-11.912151775575007,1.9903499628737457e-27
Enterokinase,Second,Control - sPTD,151.54975753742588,12.729552889105282,369,11.905348039924583,2.1111752123497663e-27
DRAK2,Third,Control - sPTD,-133.1093052109165,11.044393925260357,323,-12.052205500065828,2.1309525884657654e-27
Adiponectin,Second,Control - sPTD,-149.45393211048196,12.5608375816984,369,-11.898404954160206,2.2420062810055417e-27
kallikrein 14,Third,Control - sPTD,-131.60781637716903,10.92623746994475,323,-12.045117703069154,2.261176544350551e-27
I-309,Third,Control - sPTD,131.65843672456367,10.939452284897538,323,12.035194568774228,2.456919238083066e-27
TNF-b,Second,Control - sPTD,-149.81256588656973,12.612185947225475,369,-11.878398123326642,2.6659042028493248e-27
TBP,Third,Control - sPTD,-130.9772952853604,10.906189022463657,323,-12.009446655984444,3.0471703098789693e-27
Contactin-4,Third,Control - sPTD,132.54640198510984,11.039584429039193,323,12.006466623548956,3.1240229289201962e-27
BFL1,Third,Control - sPTD,-131.75000000000037,10.979954501536438,323,-11.999138974716555,3.3213089546418766e-27
HCG,Second,Control - sPTD,-150.85157073582187,12.740316138516757,369,-11.840488814854808,3.6999758040324795e-27
IL-12 RB2,Second,Control - sPTD,-151.2525827535332,12.786307288516156,369,-11.82926229916112,4.07678573859994e-27
Bcl-2,Second,Control - sPTD,-150.20335230866587,12.701952086323558,369,-11.8252179891619,4.221694751697396e-27
MMP-13,Third,Control - sPTD,130.65769230768996,10.91805121533855,323,11.967125792937441,4.339380446211782e-27
IL-1Rrp2,Second,Control - sPTD,-150.52667088340777,12.733413211536439,369,-11.821392142291511,4.363493149809525e-27
PAK6,Third,Control - sPTD,133.02258064516045,11.12442131764608,323,11.957707897502388,4.694252305847465e-27
Tropomyosin 1 alpha chain,Second,Control - sPTD,-148.5810668353398,12.588869652652216,369,-11.802574094016204,5.133045353151651e-27
Galectin-4,Second,Control - sPTD,-150.98070841239894,12.793281773070204,369,-11.801562030018959,5.178065047633932e-27
OPG,Third,Control - sPTD,132.72344913151304,11.110628528299438,323,11.945629249817726,5.192007966669889e-27
BDNF,Second,Control - sPTD,-149.6749947290773,12.709702866056697,369,-11.776435397935888,6.4309645095045046e-27
CDK8/cyclin C,Third,Control - sPTD,-131.0697270471441,10.99613349923621,323,-11.919619478632939,6.449554784396664e-27
CSK21,Second,Control - sPTD,-150.21431583386115,12.756770709139666,369,-11.775261879265353,6.496347140635891e-27
STRATIFIN,Third,Control - sPTD,-131.77047146401816,11.065038050363132,323,-11.908722849777613,7.062670973169511e-27
SKP1,Second,Control - sPTD,-150.3643263757127,12.790156197685022,369,-11.756254110714314,7.652417644704722e-27
EphB4,Third,Control - sPTD,-130.90297766749183,11.007553294350808,323,-11.892104827207387,8.111292531926652e-27
Met,Third,Control - sPTD,130.0784119106678,10.939444972935952,323,11.890768885668344,8.202040164568873e-27
Aflatoxin B1 aldehyde reductase,Third,Control - sPTD,-130.07841191066757,10.939444972935952,323,-11.890768885668322,8.202040164570398e-27
IFN-lambda 2,Third,Control - sPTD,129.9585607940424,10.943854193924695,323,11.875026703680573,9.350669176682087e-27
NAGK,Second,Control - sPTD,149.14885093822755,12.714287819863435,369,11.730806558053015,9.526802300449829e-27
PAI-1,Third,Control - sPTD,-130.12431761786365,10.973416047041562,323,-11.858141262487285,1.0761320286680347e-26
Coagulation Factor VII,Third,Control - sPTD,129.8187344913129,10.948990907362269,323,11.856684838784624,1.0892496589823229e-26
PSD7,Third,Control - sPTD,-129.9517369727053,10.96133379274441,323,-11.855467539791892,1.1003356705944444e-26
PKC-G,Third,Control - sPTD,-129.79875930521158,10.949724075585921,323,-11.854066678686241,1.1132325535641455e-26
Coagulation Factor XI,Second,Control - sPTD,148.85673624288444,12.718650126130008,369,11.703815638191324,1.2016180996228682e-26
Chk2,Third,Control - sPTD,129.71885856079183,10.952655129827752,323,11.84359929379351,1.2144869021034675e-26
NCK1,Third,Control - sPTD,129.79640198510933,10.959846065779281,323,11.842903742086488,1.2215313976584346e-26
RAC1,Second,Control - sPTD,-147.8606367278124,12.668972016130114,369,-11.671084010569798,1.5918070092467826e-26
ENTP3,Third,Control - sPTD,131.5466501240682,11.157959211285371,323,11.78949014180115,1.9038164907807696e-26
TXD12,Second,Control - sPTD,148.4721695129693,12.7509546829854,369,11.644004171004337,2.00822157886224e-26
a2-Antiplasmin,Third,Control - sPTD,131.30707196029644,11.159875116310324,323,11.765998328098599,2.3135528999137674e-26
Apo E4,Third,Control - sPTD,129.09962779156092,10.975283198997204,323,11.76276050930117,2.3765230318187832e-26
EMR2,Third,Control - sPTD,129.06811414391828,10.979178968567119,323,11.755716389489079,2.5194781536242536e-26
CYTT,Second,Control - sPTD,148.5392156862753,12.804647249101363,369,11.600414505499154,2.9176992676167685e-26
Mesothelin,Third,Control - sPTD,-129.88014888337497,11.068802707891269,323,-11.733893205159367,3.019026086493656e-26
DLL1,Third,Control - sPTD,131.15148883374573,11.183800543272277,323,11.726915937591642,3.198679871082372e-26
VEGF-C,Third,Control - sPTD,-128.85682382133774,10.989592887774698,323,-11.725350077770733,3.2404391975240906e-26
HTRA2,Third,Control - sPTD,-128.79999999999768,10.986176740160996,323,-11.723823769297033,3.281666252623754e-26
SCGF-beta,Second,Control - sPTD,-146.6278726544415,12.663005814658277,369,-11.579231250506883,3.4976773773673497e-26
NCK1,Second,Control - sPTD,146.38920514442668,12.658268597983895,369,11.564709976824346,3.960211803600038e-26
FCN1,Second,Control - sPTD,-147.97860004216997,12.79600813560371,369,-11.564434663841233,3.96954524196563e-26
IL-2 sRg,Third,Control - sPTD,-130.89205955334927,11.186785616023023,323,-11.700596046631157,3.9775558143375015e-26
HO-2,Third,Control - sPTD,130.63498759305182,11.168512160561418,323,11.696722510125742,4.1071294712655894e-26
annexin I,Third,Control - sPTD,-130.90397022332397,11.196846528838593,323,-11.69114624248602,4.3010771072186596e-26
BMP-7,Third,Control - sPTD,-129.65272952853394,11.092028199379934,323,-11.688820763706838,4.3846299637592195e-26
TWEAK,Third,Control - sPTD,-130.4531017369713,11.166281276881373,323,-11.682770521557693,4.609662509146908e-26
hnRNP K,Second,Control - sPTD,146.195235083284,12.664342266445875,369,11.54384744248643,4.7332304276729545e-26
IGFBP-4,Third,Control - sPTD,128.40508684863283,11.004132921310754,323,11.668805508515968,5.173961325971492e-26
MSP,Second,Control - sPTD,148.4268395530269,12.87415167583786,369,11.529057858747587,5.370519252856154e-26
DLC8,Second,Control - sPTD,-147.27978072949884,12.780636451207897,369,-11.523665608654367,5.623538085673064e-26
PARC,Second,Control - sPTD,147.17900063251133,12.773095220610994,369,11.522579147066837,5.675936160544634e-26
GX,Third,Control - sPTD,-128.93188585607984,11.0710808780878,323,-11.645826390019923,6.25603553391367e-26
ERBB2,Third,Control - sPTD,129.26935483870773,11.106535833315439,323,11.639034598974433,6.61704136928747e-26
MMP-1,Second,Control - sPTD,146.68321737297094,12.769999789925063,369,11.486548142991921,7.718227729402174e-26
Glutathione S-transferase Pi,Third,Control - sPTD,130.13995037220798,11.21537027704278,323,11.603714113531945,8.856878173305955e-26
BAFF Receptor,Third,Control - sPTD,128.77245657568037,11.098931269145945,323,11.602239301513336,8.965288194989004e-26
MDC,Third,Control - sPTD,127.8411910669981,11.020794235369339,323,11.5999979980312,9.13257651390412e-26
Apo D,Second,Control - sPTD,-146.18100358423246,12.755325626957458,369,-11.46038979007243,9.645025650595398e-26
FSTL3,Second,Control - sPTD,145.58306978705787,12.708283096217443,369,11.455762252446984,1.0032627539928073e-25
FGF-17,Second,Control - sPTD,-147.30697870546263,12.895550278798142,369,-11.423085911087739,1.3248039490105016e-25
CNTF,Second,Control - sPTD,146.70809614168297,12.846729059811778,369,11.419879368408852,1.3614164272088295e-25
CONA1,Second,Control - sPTD,-146.38604258908123,12.829455144972231,369,-11.410152725499714,1.4787501823885754e-25
Apo E3,Third,Control - sPTD,127.34181141438988,11.038679069826065,323,11.535964639326759,1.5478166804983468e-25
IL-1 sRI,Third,Control - sPTD,129.586476426798,11.241255438909992,323,11.527758365694014,1.655948041600646e-25
CHST2,Second,Control - sPTD,-144.94486611849015,12.719154589859022,369,-11.395794043894604,1.6705938471993706e-25
SIG14,Second,Control - sPTD,144.79865064305255,12.707750130122136,369,11.394515092000859,1.6888381943802194e-25
Fibrinogen g-chain dimer,Third,Control - sPTD,127.24193548386859,11.042244170204201,323,11.523195242069669,1.7192955594143814e-25
Semaphorin-6A,Third,Control - sPTD,129.53957816377067,11.243976397590517,323,11.520797766129235,1.753539580593778e-25
EPHB2,Third,Control - sPTD,127.69950372208228,11.084608767840452,323,11.52043399967117,1.7587943972398501e-25
EDAR,Third,Control - sPTD,-129.57270471463937,11.249316792952955,323,-11.518273251563967,1.790332421197804e-25
Apo D,Third,Control - sPTD,-127.46451612903012,11.074741925455589,323,-11.509479587605517,1.9245991485441568e-25
ART,Third,Control - sPTD,-129.35558312655036,11.245188765472854,323,-11.503193572323374,2.0266786177171366e-25
CRDL1,Second,Control - sPTD,-145.30381615011888,12.801501106243624,369,-11.350529515577703,2.4528451803144657e-25
ADAM 9,Second,Control - sPTD,146.70693653805765,12.929290066232005,369,11.346867135514161,2.530185795019023e-25
VEGF sR2,Second,Control - sPTD,-145.89236769976847,12.858993111774678,369,-11.345551430941995,2.558558809546102e-25
HIV-2 Rev,Third,Control - sPTD,128.9941687344908,11.241950657272815,323,11.474358202332077,2.5685005808254556e-25
BCL2-like 1 protein,Third,Control - sPTD,126.80409429280454,11.072221619463024,323,11.452452692050995,3.0745114780144264e-25
Adiponectin,Third,Control - sPTD,-126.54280397022103,11.067089582282135,323,-11.434153760967998,3.5724643468143275e-25
TGF-b3,Third,Control - sPTD,127.21637717121621,11.140570306169057,323,11.419197911328698,4.038480095650499e-25
K-ras,Third,Control - sPTD,127.33883374689626,11.152858479097413,323,11.417596124397486,4.0918470127930785e-25
TSLP R,Second,Control - sPTD,-143.75121231288546,12.739936697099838,369,-11.283510721494359,4.325758385778852e-25
MATK,Second,Control - sPTD,144.03088762387,12.764831756256704,369,11.283414491794849,4.329278748083149e-25
Hemoglobin,Third,Control - sPTD,126.26315136476198,11.076973891659879,323,11.398704429539963,4.776812340804654e-25
OCAD1,Third,Control - sPTD,-126.5294044664991,11.128498358048981,323,-11.369854260254561,6.049254466908177e-25
sRANKL,Third,Control - sPTD,126.33362282878188,11.113100705984765,323,11.367990461991146,6.142201369997657e-25
CFC1,Second,Control - sPTD,144.5120177103102,12.856976047686363,369,11.239969427827893,6.248433836524944e-25
Lymphotoxin b R,Third,Control - sPTD,128.21129032257952,11.289021027544853,323,11.357166401740951,6.710791701282192e-25
NID2,Second,Control - sPTD,-145.33428209993883,12.940302322763134,369,-11.231134982393959,6.731937528959015e-25
Karyopherin-a2,Third,Control - sPTD,128.0878411910658,11.283281425021217,323,11.352002699057463,7.000211250149278e-25
granzyme A,Third,Control - sPTD,125.9166253101715,11.095506125252385,323,11.348434572407333,7.207427606082292e-25
ERBB3,Third,Control - sPTD,125.86364764267759,11.091041183891198,323,11.348226515061898,7.219697065078507e-25
resistin,Third,Control - sPTD,125.86364764267772,11.091041183891214,323,11.348226515061892,7.2196970650788205e-25
Rb,Third,Control - sPTD,128.07531017369612,11.293635896634528,323,11.340485149858798,7.6913026668892895e-25
GRB2-related adapter protein 2,Second,Control - sPTD,-145.25806451613124,12.954610913590335,369,-11.212846567529473,7.854332967718245e-25
DcR3,Third,Control - sPTD,125.76377171215658,11.094548260945592,323,11.335636995231539,8.002142972835834e-25
JAML1,Second,Control - sPTD,143.22106261859884,12.821378847415517,369,11.170488316665628,1.1220657688799358e-24
Nidogen,Second,Control - sPTD,-144.8407126291387,12.969392675481311,369,-11.167887059427281,1.1468913215392725e-24
WISP-1,Second,Control - sPTD,-143.88425047438574,12.900144148971554,369,-11.153693231083523,1.2922963827454092e-24
IL-2 sRa,Second,Control - sPTD,-144.71389415981656,12.976603765445706,369,-11.151908216937539,1.3118351480683117e-24
NCAM-L1,Second,Control - sPTD,-142.4322158971112,12.780021686144027,369,-11.144911909776711,1.3912915036685291e-24
CBG,Second,Control - sPTD,-143.05850727388042,12.843303709138665,369,-11.138762308648593,1.465075062892608e-24
"GAPDH, liver",Second,Control - sPTD,144.68985873919618,12.990565471736222,369,11.138072399850506,1.4735917757413733e-24
WIF-1,Third,Control - sPTD,127.40037220843584,11.325975197017936,323,11.248512379047026,1.6288918603550924e-24
ADAM12,Second,Control - sPTD,-143.42072527935932,12.910686086927328,369,-11.108683482327054,1.8859949538747387e-24
CLC4K,Third,Control - sPTD,124.90483870967527,11.124548886689183,323,11.227856516422632,1.9272133524181484e-24
cIAP-2,Second,Control - sPTD,143.84102888467459,12.954663928854957,369,11.103416474146115,1.9712042371668903e-24
Coagulation Factor V,Third,Control - sPTD,124.78039702233319,11.132482929339071,323,11.208676250783286,2.25267651308942e-24
LCMT1,Second,Control - sPTD,141.9109213577937,12.813016153434942,369,11.075528170605631,2.490423383756083e-24
GP1BA,Third,Control - sPTD,124.64516129032029,11.133562541582194,323,11.195442682859976,2.5085796463718973e-24
NUDC3,Second,Control - sPTD,141.53995361585817,12.80685810853257,369,11.05188738848892,3.0356547013896595e-24
CHST6,Second,Control - sPTD,141.8963736032076,12.846317319173302,369,11.045684928818108,3.197387659974042e-24
Phosphoglycerate mutase 1,Second,Control - sPTD,142.81741513810113,12.9322317235307,369,11.043524288096329,3.255717578949013e-24
Endothelin-converting enzyme 1,Third,Control - sPTD,-124.66724565756604,11.168681469182948,323,-11.162216954754477,3.2858486911905782e-24
LYN,Third,Control - sPTD,-124.32555831265272,11.144620547049414,323,-11.155656470113597,3.4655742312138954e-24
HVEM,Second,Control - sPTD,-143.5480708412409,13.010798023957053,369,-11.032995099679733,3.555473325468006e-24
FGF-8A,Third,Control - sPTD,-124.51054590570504,11.168997487329515,323,-11.147871243319194,3.691584969854219e-24
kallikrein 8,Third,Control - sPTD,125.34267990074252,11.246974176008443,323,11.144569013781332,3.791827007364408e-24
IL-17 sR,Second,Control - sPTD,-143.54532995994208,13.023428458765656,369,-11.022084577377647,3.89506444957284e-24
Cytochrome c,Second,Control - sPTD,-141.45382669196684,12.83403699764482,369,-11.02177177126146,3.905262189842196e-24
ACTH,Third,Control - sPTD,124.14578163771493,11.150823393051358,323,11.133328657601774,4.1537813750780476e-24
Eotaxin-2,Third,Control - sPTD,-124.11352357320158,11.153739949412373,323,-11.127525308651329,4.353912594119843e-24
FCN2,Second,Control - sPTD,143.06282943285078,12.999259528183421,369,11.005459897364098,4.4755219998645225e-24
IL-20,Third,Control - sPTD,-124.0866004962756,11.157363333857976,323,-11.12149858199241,4.571908520971132e-24
GCKR,Second,Control - sPTD,-140.9580434324264,12.824239228785801,369,-10.991532590566957,5.0274751673673e-24
PLPP,Third,Control - sPTD,-125.44156327543436,11.292086393699092,323,-11.108803006097252,5.0673119838685675e-24
Coagulation Factor IXab,Third,Control - sPTD,123.94602977667265,11.157700881975025,323,11.108563590990705,5.077150258877067e-24
ASAHL,Third,Control - sPTD,-126.1073200992551,11.359216356314398,323,-11.10176231735864,5.3647163237400315e-24
AMPM2,Second,Control - sPTD,142.8111954459215,13.033770507055399,369,10.957013196497162,6.704959326579343e-24
RET,Third,Control - sPTD,123.50657568237988,11.172777536939089,323,11.054241013395844,7.880405109230478e-24
