chromosome,gene,transcript,canonical,lof.oe_ci.upper,lof.oe_ci.upper_bin_decile,leiden,rowsum,norm_rank
NA,CAP1,NM_006367.4,TRUE,0.361,NA,15,34356826,0.7792102676764757
NA,CAP1,NM_006367.4,TRUE,0.361,NA,9,30161706,0.6448326953944932
NA,CAP1,NM_006367.4,TRUE,0.361,NA,11,58912499,0.9948735282519294
NA,CAP1,NM_006367.4,TRUE,0.361,NA,0,31897664,0.915032270192368
NA,CAP1,NM_006367.4,TRUE,0.361,NA,6,176172529,0.5000376704588262
chr1,CAP1,ENST00000372805,TRUE,0.361,0,1,58512680,0.9926215762996088
chr1,CAP1,ENST00000372805,TRUE,0.361,0,15,34356826,0.7792102676764757
chr1,CAP1,ENST00000372805,TRUE,0.361,0,9,30161706,0.6448326953944932
chr1,CAP1,ENST00000372805,TRUE,0.361,0,11,58912499,0.9948735282519294
chr1,CAP1,ENST00000372805,TRUE,0.361,0,0,31897664,0.915032270192368
chr1,CAP1,ENST00000372805,TRUE,0.361,0,6,176172529,0.5000376704588262
NA,CAPRIN1,NM_005898.5,TRUE,0.372,NA,1,36612267,0.6725544997205143
NA,CAPRIN1,NM_005898.5,TRUE,0.372,NA,15,33246069,0.6342140255535642
NA,CAPRIN1,NM_005898.5,TRUE,0.372,NA,9,28122303,0.4422768242992962
NA,CAPRIN1,NM_005898.5,TRUE,0.372,NA,11,40078128,0.7986028956115149
NA,CAPRIN1,NM_005898.5,TRUE,0.372,NA,0,29193792,0.7392067172128579
NA,CAPRIN1,NM_005898.5,TRUE,0.372,NA,6,176172529,0.5000376704588262
chr11,CAPRIN1,ENST00000341394,TRUE,0.372,0,1,36612267,0.6725544997205143
chr11,CAPRIN1,ENST00000341394,TRUE,0.372,0,15,33246069,0.6342140255535642
chr11,CAPRIN1,ENST00000341394,TRUE,0.372,0,9,28122303,0.4422768242992962
chr11,CAPRIN1,ENST00000341394,TRUE,0.372,0,11,40078128,0.7986028956115149
chr11,CAPRIN1,ENST00000341394,TRUE,0.372,0,0,29193792,0.7392067172128579
chr11,CAPRIN1,ENST00000341394,TRUE,0.372,0,6,176172529,0.5000376704588262
chr12,CAPRIN2,ENST00000298892,TRUE,0.58,1,1,33856280,0.5877585243152599
chr12,CAPRIN2,ENST00000298892,TRUE,0.58,1,15,29550178,0.11973174538937388
chr12,CAPRIN2,ENST00000298892,TRUE,0.58,1,9,31756739,0.7739844425237684
chr12,CAPRIN2,ENST00000298892,TRUE,0.58,1,11,29209292,0.5151822432539012
chr12,CAPRIN2,ENST00000298892,TRUE,0.58,1,0,21803470,0.07312488251143555
NA,CAPZA1,NM_006135.3,TRUE,0.329,NA,1,50894591,0.9418110676355506
NA,CAPZA1,NM_006135.3,TRUE,0.329,NA,15,40237626,0.9951436665317686
NA,CAPZA1,NM_006135.3,TRUE,0.329,NA,9,27882727,0.4161624891961971
NA,CAPZA1,NM_006135.3,TRUE,0.329,NA,11,37312441,0.7448031096839615
NA,CAPZA1,NM_006135.3,TRUE,0.329,NA,0,31931159,0.9161601604110532
NA,CAPZA1,NM_006135.3,TRUE,0.329,NA,6,176172529,0.5000376704588262
chr1,CAPZA1,ENST00000263168,TRUE,0.329,0,1,50894591,0.9418110676355506
chr1,CAPZA1,ENST00000263168,TRUE,0.329,0,15,40237626,0.9951436665317686
chr1,CAPZA1,ENST00000263168,TRUE,0.329,0,9,27882727,0.4161624891961971
chr1,CAPZA1,ENST00000263168,TRUE,0.329,0,11,37312441,0.7448031096839615
chr1,CAPZA1,ENST00000263168,TRUE,0.329,0,0,31931159,0.9161601604110532
chr1,CAPZA1,ENST00000263168,TRUE,0.329,0,6,176172529,0.5000376704588262
NA,CAPZA2,NM_006136.3,TRUE,0.444,NA,1,42238963,0.8095584125209614
NA,CAPZA2,NM_006136.3,TRUE,0.444,NA,15,35730904,0.898999826559519
NA,CAPZA2,NM_006136.3,TRUE,0.444,NA,9,28376532,0.4683294233856032
NA,CAPZA2,NM_006136.3,TRUE,0.444,NA,11,33303169,0.6459917751112614
NA,CAPZA2,NM_006136.3,TRUE,0.444,NA,0,30639486,0.8501159220502538
NA,CAPZA2,NM_006136.3,TRUE,0.444,NA,6,176172529,0.5000376704588262
chr7,CAPZA2,ENST00000361183,TRUE,0.444,1,1,42238963,0.8095584125209614
chr7,CAPZA2,ENST00000361183,TRUE,0.444,1,15,35730904,0.898999826559519
chr7,CAPZA2,ENST00000361183,TRUE,0.444,1,9,28376532,0.4683294233856032
chr7,CAPZA2,ENST00000361183,TRUE,0.444,1,11,33303169,0.6459917751112614
chr7,CAPZA2,ENST00000361183,TRUE,0.444,1,0,30639486,0.8501159220502538
chr7,CAPZA2,ENST00000361183,TRUE,0.444,1,6,176172529,0.5000376704588262
NA,CAPZB,NM_004930.5,TRUE,0.221,NA,1,44263276,0.8470653996646171
NA,CAPZB,NM_004930.5,TRUE,0.221,NA,15,32738828,0.5527548129733479
NA,CAPZB,NM_004930.5,TRUE,0.221,NA,9,24573160,0.11075441412520064
NA,CAPZB,NM_004930.5,TRUE,0.221,NA,11,39231747,0.7829981409498057
NA,CAPZB,NM_004930.5,TRUE,0.221,NA,0,31889529,0.9144683250830252
NA,CAPZB,NM_004930.5,TRUE,0.221,NA,6,176172529,0.5000376704588262
chr1,CAPZB,ENST00000264202,TRUE,0.221,0,1,44263276,0.8470653996646171
chr1,CAPZB,ENST00000264202,TRUE,0.221,0,15,32738828,0.5527548129733479
chr1,CAPZB,ENST00000264202,TRUE,0.221,0,9,24573160,0.11075441412520064
chr1,CAPZB,ENST00000264202,TRUE,0.221,0,11,39231747,0.7829981409498057
chr1,CAPZB,ENST00000264202,TRUE,0.221,0,0,31889529,0.9144683250830252
chr1,CAPZB,ENST00000264202,TRUE,0.221,0,6,176172529,0.5000376704588262
NA,CARD11,NM_032415.7,TRUE,0.364,NA,1,21138098,0.1403577417551705
NA,CARD11,NM_032415.7,TRUE,0.364,NA,15,32104655,0.445742036191247
NA,CARD11,NM_032415.7,TRUE,0.364,NA,9,23097979,0.03654772194098037
NA,CARD11,NM_032415.7,TRUE,0.364,NA,11,32872077,0.6352318179257507
NA,CARD11,NM_032415.7,TRUE,0.364,NA,0,32831351,0.9501221881070242
chr7,CARD11,ENST00000396946,TRUE,0.364,0,1,21138098,0.1403577417551705
chr7,CARD11,ENST00000396946,TRUE,0.364,0,15,32104655,0.445742036191247
chr7,CARD11,ENST00000396946,TRUE,0.364,0,9,23097979,0.03654772194098037
chr7,CARD11,ENST00000396946,TRUE,0.364,0,11,32872077,0.6352318179257507
chr7,CARD11,ENST00000396946,TRUE,0.364,0,0,32831351,0.9501221881070242
NA,CARM1,NM_199141.2,TRUE,0.353,NA,1,47129889,0.8921743991056457
NA,CARM1,NM_199141.2,TRUE,0.353,NA,15,34020557,0.742440885702723
NA,CARM1,NM_199141.2,TRUE,0.353,NA,9,33721898,0.8810346956414372
NA,CARM1,NM_199141.2,TRUE,0.353,NA,11,31274576,0.5863894991831446
NA,CARM1,NM_199141.2,TRUE,0.353,NA,0,35839769,0.9958017419637822
NA,CARM1,NM_199141.2,TRUE,0.353,NA,6,176172529,0.5000376704588262
chr19,CARM1,ENST00000327064,TRUE,0.353,0,1,47129889,0.8921743991056457
chr19,CARM1,ENST00000327064,TRUE,0.353,0,15,34020557,0.742440885702723
chr19,CARM1,ENST00000327064,TRUE,0.353,0,9,33721898,0.8810346956414372
chr19,CARM1,ENST00000327064,TRUE,0.353,0,11,31274576,0.5863894991831446
chr19,CARM1,ENST00000327064,TRUE,0.353,0,0,35839769,0.9958017419637822
chr19,CARM1,ENST00000327064,TRUE,0.353,0,6,176172529,0.5000376704588262
NA,CASC3,NM_007359.5,TRUE,0.466,NA,1,30582481,0.4744550027948574
NA,CASC3,NM_007359.5,TRUE,0.466,NA,15,34840648,0.8272532809157658
NA,CASC3,NM_007359.5,TRUE,0.466,NA,9,29642288,0.6009383874552414
NA,CASC3,NM_007359.5,TRUE,0.466,NA,11,33236153,0.6441890597712805
NA,CASC3,NM_007359.5,TRUE,0.466,NA,0,27206253,0.5385049188545649
NA,CASC3,NM_007359.5,TRUE,0.466,NA,6,176172529,0.5000376704588262
chr17,CASC3,ENST00000264645,TRUE,0.466,1,1,30582481,0.4744550027948574
chr17,CASC3,ENST00000264645,TRUE,0.466,1,15,34840648,0.8272532809157658
chr17,CASC3,ENST00000264645,TRUE,0.466,1,9,29642288,0.6009383874552414
chr17,CASC3,ENST00000264645,TRUE,0.466,1,11,33236153,0.6441890597712805
chr17,CASC3,ENST00000264645,TRUE,0.466,1,0,27206253,0.5385049188545649
chr17,CASC3,ENST00000264645,TRUE,0.466,1,6,176172529,0.5000376704588262
NA,CASKIN2,NM_020753.5,TRUE,0.524,NA,1,26117816,0.3102291783119061
NA,CASKIN2,NM_020753.5,TRUE,0.524,NA,15,31819378,0.39839278487599006
NA,CASKIN2,NM_020753.5,TRUE,0.524,NA,9,27737656,0.40159278923323866
NA,CASKIN2,NM_020753.5,TRUE,0.524,NA,11,24231316,0.3011097966311757
NA,CASKIN2,NM_020753.5,TRUE,0.524,NA,0,24713468,0.2543392443135535
NA,CASKIN2,NM_020753.5,TRUE,0.524,NA,6,176172529,0.5000376704588262
chr17,CASKIN2,ENST00000321617,TRUE,0.524,1,1,26117816,0.3102291783119061
chr17,CASKIN2,ENST00000321617,TRUE,0.524,1,15,31819378,0.39839278487599006
chr17,CASKIN2,ENST00000321617,TRUE,0.524,1,9,27737656,0.40159278923323866
chr17,CASKIN2,ENST00000321617,TRUE,0.524,1,11,24231316,0.3011097966311757
chr17,CASKIN2,ENST00000321617,TRUE,0.524,1,0,24713468,0.2543392443135535
chr17,CASKIN2,ENST00000321617,TRUE,0.524,1,6,176172529,0.5000376704588262
NA,CASP8AP2,NM_012115.4,TRUE,0.209,NA,1,32642647,0.5486864169927334
NA,CASP8AP2,NM_012115.4,TRUE,0.209,NA,15,34959470,0.8389894201306585
NA,CASP8AP2,NM_012115.4,TRUE,0.209,NA,9,35953830,0.951290282750957
NA,CASP8AP2,NM_012115.4,TRUE,0.209,NA,11,30188212,0.549546504422286
NA,CASP8AP2,NM_012115.4,TRUE,0.209,NA,0,30992718,0.8699793220126575
NA,CASP8AP2,NM_012115.4,TRUE,0.209,NA,6,176172529,0.5000376704588262
chr6,CASP8AP2,ENST00000551025,TRUE,0.209,0,1,32642647,0.5486864169927334
chr6,CASP8AP2,ENST00000551025,TRUE,0.209,0,15,34959470,0.8389894201306585
chr6,CASP8AP2,ENST00000551025,TRUE,0.209,0,9,35953830,0.951290282750957
chr6,CASP8AP2,ENST00000551025,TRUE,0.209,0,11,30188212,0.549546504422286
chr6,CASP8AP2,ENST00000551025,TRUE,0.209,0,0,30992718,0.8699793220126575
chr6,CASP8AP2,ENST00000551025,TRUE,0.209,0,6,176172529,0.5000376704588262
NA,CASS4,NM_020356.4,TRUE,0.53,NA,1,21386279,0.14835103409726105
NA,CASS4,NM_020356.4,TRUE,0.53,NA,15,28041035,0.04497889807481066
NA,CASS4,NM_020356.4,TRUE,0.53,NA,9,28700460,0.5030250648228176
NA,CASS4,NM_020356.4,TRUE,0.53,NA,11,24445797,0.3125457720691792
NA,CASS4,NM_020356.4,TRUE,0.53,NA,0,23835469,0.17701610376590013
NA,CASS4,NM_020356.4,TRUE,0.53,NA,6,176172529,0.5000376704588262
chr20,CASS4,ENST00000679887,TRUE,0.53,1,1,21386279,0.14835103409726105
chr20,CASS4,ENST00000679887,TRUE,0.53,1,15,28041035,0.04497889807481066
chr20,CASS4,ENST00000679887,TRUE,0.53,1,9,28700460,0.5030250648228176
chr20,CASS4,ENST00000679887,TRUE,0.53,1,11,24445797,0.3125457720691792
chr20,CASS4,ENST00000679887,TRUE,0.53,1,0,23835469,0.17701610376590013
chr20,CASS4,ENST00000679887,TRUE,0.53,1,6,176172529,0.5000376704588262
NA,CASTOR2,NM_001145064.3,TRUE,0.455,NA,1,36773276,0.6769703745108999
NA,CASTOR2,NM_001145064.3,TRUE,0.455,NA,15,31572219,0.3566514424466671
NA,CASTOR2,NM_001145064.3,TRUE,0.455,NA,9,28130901,0.4428941844672182
NA,CASTOR2,NM_001145064.3,TRUE,0.455,NA,11,18969145,0.05751788631626387
NA,CASTOR2,NM_001145064.3,TRUE,0.455,NA,6,176172529,0.5000376704588262
chr7,CASTOR2,ENST00000616305,TRUE,0.455,1,1,36773276,0.6769703745108999
chr7,CASTOR2,ENST00000616305,TRUE,0.455,1,15,31572219,0.3566514424466671
chr7,CASTOR2,ENST00000616305,TRUE,0.455,1,9,28130901,0.4428941844672182
chr7,CASTOR2,ENST00000616305,TRUE,0.455,1,11,18969145,0.05751788631626387
chr7,CASTOR2,ENST00000616305,TRUE,0.455,1,6,176172529,0.5000376704588262
NA,CASZ1,NM_001079843.3,TRUE,0.285,NA,1,29600478,0.4403577417551705
NA,CASZ1,NM_001079843.3,TRUE,0.285,NA,15,30358553,0.19257674741284617
NA,CASZ1,NM_001079843.3,TRUE,0.285,NA,9,25201701,0.14643783183109027
NA,CASZ1,NM_001079843.3,TRUE,0.285,NA,11,20208071,0.10331812292265224
NA,CASZ1,NM_001079843.3,TRUE,0.285,NA,6,176172529,0.5000376704588262
chr1,CASZ1,ENST00000377022,TRUE,0.285,0,1,29600478,0.4403577417551705
chr1,CASZ1,ENST00000377022,TRUE,0.285,0,15,30358553,0.19257674741284617
chr1,CASZ1,ENST00000377022,TRUE,0.285,0,9,25201701,0.14643783183109027
chr1,CASZ1,ENST00000377022,TRUE,0.285,0,11,20208071,0.10331812292265224
chr1,CASZ1,ENST00000377022,TRUE,0.285,0,6,176172529,0.5000376704588262
NA,CBFA2T2,NM_001032999.3,TRUE,0.314,NA,1,28357978,0.39066517607602014
NA,CBFA2T2,NM_001032999.3,TRUE,0.314,NA,15,34197264,0.7614037116262936
NA,CBFA2T2,NM_001032999.3,TRUE,0.314,NA,9,26060584,0.21292752191628597
NA,CBFA2T2,NM_001032999.3,TRUE,0.314,NA,11,29169097,0.5134921976226692
NA,CBFA2T2,NM_001032999.3,TRUE,0.314,NA,0,26688643,0.4750297637696598
NA,CBFA2T2,NM_001032999.3,TRUE,0.314,NA,6,176172529,0.5000376704588262
chr20,CBFA2T2,ENST00000342704,TRUE,0.314,0,1,28357978,0.39066517607602014
chr20,CBFA2T2,ENST00000342704,TRUE,0.314,0,15,34197264,0.7614037116262936
chr20,CBFA2T2,ENST00000342704,TRUE,0.314,0,9,26060584,0.21292752191628597
chr20,CBFA2T2,ENST00000342704,TRUE,0.314,0,11,29169097,0.5134921976226692
chr20,CBFA2T2,ENST00000342704,TRUE,0.314,0,0,26688643,0.4750297637696598
chr20,CBFA2T2,ENST00000342704,TRUE,0.314,0,6,176172529,0.5000376704588262
NA,CBLB,NM_170662.5,TRUE,0.406,NA,1,43699828,0.8363331470095026
NA,CBLB,NM_170662.5,TRUE,0.406,NA,15,33546076,0.678267907729664
NA,CBLB,NM_170662.5,TRUE,0.406,NA,9,28814774,0.5153722681812569
NA,CBLB,NM_170662.5,TRUE,0.406,NA,11,31433742,0.5923609937468312
NA,CBLB,NM_170662.5,TRUE,0.406,NA,0,33317674,0.9686070555799235
NA,CBLB,NM_170662.5,TRUE,0.406,NA,6,176172529,0.5000376704588262
chr3,CBLB,ENST00000394030,TRUE,0.406,1,1,43699828,0.8363331470095026
chr3,CBLB,ENST00000394030,TRUE,0.406,1,15,33546076,0.678267907729664
chr3,CBLB,ENST00000394030,TRUE,0.406,1,9,28814774,0.5153722681812569
chr3,CBLB,ENST00000394030,TRUE,0.406,1,11,31433742,0.5923609937468312
chr3,CBLB,ENST00000394030,TRUE,0.406,1,0,33317674,0.9686070555799235
chr3,CBLB,ENST00000394030,TRUE,0.406,1,6,176172529,0.5000376704588262
NA,CBLL1,NM_024814.4,TRUE,0.251,NA,1,27239004,0.35030743432084965
NA,CBLL1,NM_024814.4,TRUE,0.251,NA,15,34856646,0.8286408047638318
NA,CBLL1,NM_024814.4,TRUE,0.251,NA,9,30507683,0.6744042474379554
NA,CBLL1,NM_024814.4,TRUE,0.251,NA,11,38873204,0.7764632978423751
NA,CBLL1,NM_024814.4,TRUE,0.251,NA,0,30317812,0.828310044489003
NA,CBLL1,NM_024814.4,TRUE,0.251,NA,6,176172529,0.5000376704588262
chr7,CBLL1,ENST00000440859,TRUE,0.251,0,1,27239004,0.35030743432084965
chr7,CBLL1,ENST00000440859,TRUE,0.251,0,15,34856646,0.8286408047638318
chr7,CBLL1,ENST00000440859,TRUE,0.251,0,9,30507683,0.6744042474379554
chr7,CBLL1,ENST00000440859,TRUE,0.251,0,11,38873204,0.7764632978423751
chr7,CBLL1,ENST00000440859,TRUE,0.251,0,0,30317812,0.828310044489003
chr7,CBLL1,ENST00000440859,TRUE,0.251,0,6,176172529,0.5000376704588262
NA,CBWD2,NM_172003.3,TRUE,0.572,NA,1,25521146,0.28904415874790385
NA,CBWD2,NM_172003.3,TRUE,0.572,NA,15,30909440,0.25750130080360756
NA,CBWD2,NM_172003.3,TRUE,0.572,NA,9,36978483,0.968638103469564
NA,CBWD2,NM_172003.3,TRUE,0.572,NA,11,25987143,0.38459805081403864
NA,CBWD2,NM_172003.3,TRUE,0.572,NA,0,29149969,0.7356977254213923
NA,CBWD2,NM_172003.3,TRUE,0.572,NA,6,176172529,0.5000376704588262
chr2,CBWD2,ENST00000259199,TRUE,0.572,1,1,25521146,0.28904415874790385
chr2,CBWD2,ENST00000259199,TRUE,0.572,1,15,30909440,0.25750130080360756
chr2,CBWD2,ENST00000259199,TRUE,0.572,1,9,36978483,0.968638103469564
chr2,CBWD2,ENST00000259199,TRUE,0.572,1,11,25987143,0.38459805081403864
chr2,CBWD2,ENST00000259199,TRUE,0.572,1,0,29149969,0.7356977254213923
chr2,CBWD2,ENST00000259199,TRUE,0.572,1,6,176172529,0.5000376704588262
NA,CBWD5,NM_001330668.2,TRUE,0.363,NA,1,20178445,0.11319172722191168
NA,CBWD5,NM_001330668.2,TRUE,0.363,NA,15,34516320,0.7962074348152859
NA,CBWD5,NM_001330668.2,TRUE,0.363,NA,9,29971310,0.6286578589949376
NA,CBWD5,NM_001330668.2,TRUE,0.363,NA,11,28068340,0.4725930933468537
NA,CBWD5,NM_001330668.2,TRUE,0.363,NA,0,34763940,0.9886584372454414
NA,CBWD5,NM_001330668.2,TRUE,0.363,NA,6,176172529,0.5000376704588262
chr9,CBWD5,ENST00000382405,TRUE,0.363,0,1,20178445,0.11319172722191168
chr9,CBWD5,ENST00000382405,TRUE,0.363,0,15,34516320,0.7962074348152859
chr9,CBWD5,ENST00000382405,TRUE,0.363,0,9,29971310,0.6286578589949376
chr9,CBWD5,ENST00000382405,TRUE,0.363,0,11,28068340,0.4725930933468537
chr9,CBWD5,ENST00000382405,TRUE,0.363,0,0,34763940,0.9886584372454414
chr9,CBWD5,ENST00000382405,TRUE,0.363,0,6,176172529,0.5000376704588262
NA,CBX3,NM_016587.4,TRUE,0.565,NA,1,41708817,0.7982671883733929
NA,CBX3,NM_016587.4,TRUE,0.565,NA,15,37000424,0.9554257963808752
NA,CBX3,NM_016587.4,TRUE,0.565,NA,9,29372221,0.575070996419311
NA,CBX3,NM_016587.4,TRUE,0.565,NA,11,60462651,0.9987042983493888
NA,CBX3,NM_016587.4,TRUE,0.565,NA,0,29540250,0.7726047997994862
NA,CBX3,NM_016587.4,TRUE,0.565,NA,6,176172529,0.5000376704588262
chr7,CBX3,ENST00000396386,TRUE,0.565,1,1,41708817,0.7982671883733929
chr7,CBX3,ENST00000396386,TRUE,0.565,1,15,37000424,0.9554257963808752
chr7,CBX3,ENST00000396386,TRUE,0.565,1,9,29372221,0.575070996419311
chr7,CBX3,ENST00000396386,TRUE,0.565,1,11,60462651,0.9987042983493888
chr7,CBX3,ENST00000396386,TRUE,0.565,1,0,29540250,0.7726047997994862
chr7,CBX3,ENST00000396386,TRUE,0.565,1,6,176172529,0.5000376704588262
NA,CBX4,NM_003655.3,TRUE,0.48,NA,1,49798275,0.9295695919508103
NA,CBX4,NM_003655.3,TRUE,0.48,NA,15,36088803,0.920217378736197
NA,CBX4,NM_003655.3,TRUE,0.48,NA,9,27579315,0.3835041363131251
NA,CBX4,NM_003655.3,TRUE,0.48,NA,11,44087196,0.8633316432877021
NA,CBX4,NM_003655.3,TRUE,0.48,NA,0,25916682,0.37903377404599287
NA,CBX4,NM_003655.3,TRUE,0.48,NA,6,176172529,0.5000376704588262
chr17,CBX4,ENST00000269397,TRUE,0.48,1,1,49798275,0.9295695919508103
chr17,CBX4,ENST00000269397,TRUE,0.48,1,15,36088803,0.920217378736197
chr17,CBX4,ENST00000269397,TRUE,0.48,1,9,27579315,0.3835041363131251
chr17,CBX4,ENST00000269397,TRUE,0.48,1,11,44087196,0.8633316432877021
chr17,CBX4,ENST00000269397,TRUE,0.48,1,0,25916682,0.37903377404599287
chr17,CBX4,ENST00000269397,TRUE,0.48,1,6,176172529,0.5000376704588262
NA,CBX6,NM_014292.5,TRUE,0.583,NA,1,26384875,0.32023476802683065
NA,CBX6,NM_014292.5,TRUE,0.583,NA,15,31671870,0.3728970341677747
NA,CBX6,NM_014292.5,TRUE,0.583,NA,9,24915922,0.12890480306210644
NA,CBX6,NM_014292.5,TRUE,0.583,NA,11,26767658,0.41918765139992115
NA,CBX6,NM_014292.5,TRUE,0.583,NA,0,29668210,0.7820038849551977
NA,CBX6,NM_014292.5,TRUE,0.583,NA,6,176172529,0.5000376704588262
chr22,CBX6,ENST00000407418,TRUE,0.583,1,1,26384875,0.32023476802683065
chr22,CBX6,ENST00000407418,TRUE,0.583,1,15,31671870,0.3728970341677747
chr22,CBX6,ENST00000407418,TRUE,0.583,1,9,24915922,0.12890480306210644
chr22,CBX6,ENST00000407418,TRUE,0.583,1,11,26767658,0.41918765139992115
chr22,CBX6,ENST00000407418,TRUE,0.583,1,0,29668210,0.7820038849551977
chr22,CBX6,ENST00000407418,TRUE,0.583,1,6,176172529,0.5000376704588262
NA,CBX8,NM_020649.3,TRUE,0.428,NA,1,38751576,0.7299049748462828
NA,CBX8,NM_020649.3,TRUE,0.428,NA,15,33006776,0.5983118459848529
NA,CBX8,NM_020649.3,TRUE,0.428,NA,9,31745400,0.7715150018520806
NA,CBX8,NM_020649.3,TRUE,0.428,NA,11,21194334,0.1483860064221734
NA,CBX8,NM_020649.3,TRUE,0.428,NA,0,29037433,0.7249201077761764
chr17,CBX8,ENST00000269385,TRUE,0.428,1,1,38751576,0.7299049748462828
chr17,CBX8,ENST00000269385,TRUE,0.428,1,15,33006776,0.5983118459848529
chr17,CBX8,ENST00000269385,TRUE,0.428,1,9,31745400,0.7715150018520806
chr17,CBX8,ENST00000269385,TRUE,0.428,1,11,21194334,0.1483860064221734
chr17,CBX8,ENST00000269385,TRUE,0.428,1,0,29037433,0.7249201077761764
NA,CCAR2,XM_011544604.2,TRUE,0.304,NA,1,32724222,0.5517607602012298
NA,CCAR2,XM_011544604.2,TRUE,0.304,NA,15,33445833,0.6632363993756143
NA,CCAR2,XM_011544604.2,TRUE,0.304,NA,9,28767556,0.5101864427707125
NA,CCAR2,XM_011544604.2,TRUE,0.304,NA,11,28914690,0.5040279420877697
NA,CCAR2,XM_011544604.2,TRUE,0.304,NA,0,30807624,0.8598909706121938
NA,CCAR2,XM_011544604.2,TRUE,0.304,NA,6,176172529,0.5000376704588262
chr8,CCAR2,ENST00000308511,TRUE,0.288,0,1,32724222,0.5517607602012298
chr8,CCAR2,ENST00000308511,TRUE,0.288,0,15,33445833,0.6632363993756143
chr8,CCAR2,ENST00000308511,TRUE,0.288,0,9,28767556,0.5101864427707125
chr8,CCAR2,ENST00000308511,TRUE,0.288,0,11,28914690,0.5040279420877697
chr8,CCAR2,ENST00000308511,TRUE,0.288,0,0,30807624,0.8598909706121938
chr8,CCAR2,ENST00000308511,TRUE,0.288,0,6,176172529,0.5000376704588262
NA,CCDC117,NM_173510.4,TRUE,0.254,NA,1,32862801,0.5556735606484069
NA,CCDC117,NM_173510.4,TRUE,0.254,NA,15,37044110,0.9566976932416026
NA,CCDC117,NM_173510.4,TRUE,0.254,NA,9,24654769,0.11445857513273244
NA,CCDC117,NM_173510.4,TRUE,0.254,NA,11,41483821,0.8238972452256211
NA,CCDC117,NM_173510.4,TRUE,0.254,NA,0,30168827,0.8187856381978821
NA,CCDC117,NM_173510.4,TRUE,0.254,NA,6,176172529,0.5000376704588262
chr22,CCDC117,ENST00000249064,TRUE,0.254,0,1,32862801,0.5556735606484069
chr22,CCDC117,ENST00000249064,TRUE,0.254,0,15,37044110,0.9566976932416026
chr22,CCDC117,ENST00000249064,TRUE,0.254,0,9,24654769,0.11445857513273244
chr22,CCDC117,ENST00000249064,TRUE,0.254,0,11,41483821,0.8238972452256211
chr22,CCDC117,ENST00000249064,TRUE,0.254,0,0,30168827,0.8187856381978821
chr22,CCDC117,ENST00000249064,TRUE,0.254,0,6,176172529,0.5000376704588262
NA,CCDC186,NM_018017.4,TRUE,0.56,NA,1,33936808,0.5906092789267747
NA,CCDC186,NM_018017.4,TRUE,0.56,NA,15,34849265,0.8279470428397988
NA,CCDC186,NM_018017.4,TRUE,0.56,NA,9,35198672,0.930238301024818
NA,CCDC186,NM_018017.4,TRUE,0.56,NA,11,36990942,0.7370852346346685
NA,CCDC186,NM_018017.4,TRUE,0.56,NA,0,27926816,0.6153267748605802
NA,CCDC186,NM_018017.4,TRUE,0.56,NA,6,176172529,0.5000376704588262
chr10,CCDC186,ENST00000369287,TRUE,0.56,1,1,33936808,0.5906092789267747
chr10,CCDC186,ENST00000369287,TRUE,0.56,1,15,34849265,0.8279470428397988
chr10,CCDC186,ENST00000369287,TRUE,0.56,1,9,35198672,0.930238301024818
chr10,CCDC186,ENST00000369287,TRUE,0.56,1,11,36990942,0.7370852346346685
chr10,CCDC186,ENST00000369287,TRUE,0.56,1,0,27926816,0.6153267748605802
chr10,CCDC186,ENST00000369287,TRUE,0.56,1,6,176172529,0.5000376704588262
NA,CCDC6,NM_005436.5,TRUE,0.562,NA,1,51894606,0.951928451648966
NA,CCDC6,NM_005436.5,TRUE,0.562,NA,15,32313110,0.4799676244435451
NA,CCDC6,NM_005436.5,TRUE,0.562,NA,9,34974517,0.923694283244845
NA,CCDC6,NM_005436.5,TRUE,0.562,NA,11,49178570,0.9263703453326572
NA,CCDC6,NM_005436.5,TRUE,0.562,NA,0,28898094,0.7111974434488376
NA,CCDC6,NM_005436.5,TRUE,0.562,NA,6,176172529,0.5000376704588262
chr10,CCDC6,ENST00000263102,TRUE,0.562,1,1,51894606,0.951928451648966
chr10,CCDC6,ENST00000263102,TRUE,0.562,1,15,32313110,0.4799676244435451
chr10,CCDC6,ENST00000263102,TRUE,0.562,1,9,34974517,0.923694283244845
chr10,CCDC6,ENST00000263102,TRUE,0.562,1,11,49178570,0.9263703453326572
chr10,CCDC6,ENST00000263102,TRUE,0.562,1,0,28898094,0.7111974434488376
chr10,CCDC6,ENST00000263102,TRUE,0.562,1,6,176172529,0.5000376704588262
NA,CCDC88A,NM_001365480.1,TRUE,0.25,NA,1,26158234,0.31157070989379543
NA,CCDC88A,NM_001365480.1,TRUE,0.25,NA,15,31279935,0.3142741515869804
NA,CCDC88A,NM_001365480.1,TRUE,0.25,NA,9,28627658,0.49524632670700086
NA,CCDC88A,NM_001365480.1,TRUE,0.25,NA,11,50248052,0.9382006647512816
NA,CCDC88A,NM_001365480.1,TRUE,0.25,NA,0,22754098,0.11667397706623224
NA,CCDC88A,NM_001365480.1,TRUE,0.25,NA,6,176172529,0.5000376704588262
chr2,CCDC88A,ENST00000436346,TRUE,0.25,0,1,26158234,0.31157070989379543
chr2,CCDC88A,ENST00000436346,TRUE,0.25,0,15,31279935,0.3142741515869804
